pair,count
"('environment', 'new')",6
"('certain', 'environment')",3
"('sound', 'think')",3
"('new', 'think')",8
"('deal', 'think')",3
"('certain', 'think')",5
"('already', 'sound')",4
"('already', 'new')",7
"('already', 'need')",11
"('already', 'deal')",3
"('know', 'sound')",6
"('know', 'new')",9
"('certain', 'know')",5
"('new', 'sound')",3
"('need', 'sound')",3
"('need', 'new')",13
"('law', 'need')",3
"('deal', 'need')",4
"('certain', 'need')",4
"('create', 'god')",3
"('create', 'forever')",3
"('bible', 'create')",3
"('create', 'nothing')",6
"('create', 'isaiah')",3
"('create', 'rather')",3
"('allow', 'create')",3
"('create', 'simply')",3
"('create', 'life')",3
"('create', 'want')",5
"('create', 'say')",7
"('create', 'tell')",4
"('create', 'new')",7
"('create', 'end')",5
"('away', 'create')",3
"('create', 'one')",11
"('create', 'please')",4
"('create', 'u')",13
"('god', 'lead')",3
"('god', 'human')",5
"('god', 'time')",11
"('bible', 'god')",7
"('god', 'isaiah')",3
"('god', 'rule')",4
"('god', 'life')",10
"('god', 'want')",4
"('god', 'say')",5
"('god', 'tell')",3
"('god', 'new')",3
"('bring', 'god')",3
"('god', 'please')",5
"('earth', 'forever')",6
"('forever', 'time')",3
"('forever', 'nothing')",3
"('forever', 'simply')",3
"('forever', 'warming')",3
"('forever', 'want')",3
"('forever', 'way')",3
"('away', 'forever')",3
"('forever', 'one')",5
"('earth', 'former')",3
"('former', 'one')",4
"('former', 'global')",3
"('bible', 'earth')",6
"('cut', 'earth')",4
"('earth', 'isaiah')",4
"('earth', 'rather')",4
"('earth', 'rule')",3
"('earth', 'want')",14
"('earth', 'tell')",6
"('bring', 'earth')",6
"('alive', 'earth')",3
"('earth', 'please')",6
"('lead', 'time')",4
"('lead', 'warming')",4
"('lead', 'way')",4
"('end', 'lead')",3
"('lead', 'one')",3
"('global', 'lead')",4
"('lead', 'please')",3
"('lead', 'u')",3
"('one', 'uninhabitable')",3
"('global', 'uninhabitable')",3
"('failed', 'human')",3
"('human', 'simply')",6
"('human', 'want')",15
"('human', 'tell')",5
"('c', 'human')",7
"('human', 'left')",4
"('bring', 'human')",5
"('alive', 'human')",4
"('human', 'please')",3
"('human', 'u')",21
"('cut', 'time')",6
"('rather', 'time')",5
"('simply', 'time')",6
"('rule', 'time')",4
"('time', 'want')",16
"('left', 'time')",7
"('english', 'time')",3
"('bring', 'time')",6
"('away', 'time')",4
"('please', 'time')",8
"('bible', 'life')",4
"('bible', 'say')",3
"('bible', 'u')",3
"('failed', 'warming')",3
"('end', 'failed')",3
"('failed', 'global')",3
"('allow', 'nothing')",3
"('nothing', 'simply')",4
"('nothing', 'warming')",16
"('nothing', 'rule')",3
"('life', 'nothing')",6
"('nothing', 'way')",8
"('end', 'nothing')",6
"('away', 'nothing')",4
"('nothing', 'u')",13
"('cut', 'life')",3
"('cut', 'way')",6
"('cut', 'end')",5
"('cut', 'yes')",3
"('cut', 'one')",7
"('cut', 'global')",3
"('cut', 'u')",4
"('isaiah', 'tell')",3
"('isaiah', 'one')",3
"('rather', 'warming')",5
"('life', 'rather')",4
"('new', 'rather')",3
"('rather', 'way')",3
"('global', 'rather')",5
"('rather', 'u')",4
"('allow', 'life')",3
"('allow', 'say')",3
"('allow', 'tell')",3
"('allow', 'u')",4
"('preserve', 'u')",3
"('life', 'simply')",3
"('simply', 'want')",4
"('say', 'simply')",4
"('simply', 'way')",7
"('end', 'simply')",3
"('bring', 'simply')",3
"('one', 'simply')",7
"('simply', 'u')",6
"('rule', 'warming')",3
"('want', 'warming')",12
"('tell', 'warming')",6
"('new', 'warming')",7
"('left', 'warming')",5
"('bring', 'warming')",3
"('away', 'warming')",4
"('please', 'warming')",6
"('life', 'rule')",3
"('new', 'rule')",3
"('rule', 'way')",3
"('bring', 'rule')",3
"('one', 'rule')",3
"('global', 'rule')",4
"('rule', 'u')",5
"('life', 'want')",15
"('life', 'say')",7
"('life', 'tell')",5
"('left', 'life')",4
"('bring', 'life')",5
"('away', 'life')",3
"('life', 'yes')",7
"('life', 'one')",27
"('alive', 'life')",3
"('life', 'please')",4
"('say', 'want')",10
"('c', 'want')",4
"('new', 'want')",9
"('left', 'want')",4
"('want', 'way')",12
"('end', 'want')",7
"('bring', 'want')",4
"('away', 'want')",4
"('want', 'yes')",5
"('global', 'want')",14
"('please', 'want')",5
"('u', 'want')",15
"('say', 'tell')",5
"('c', 'say')",5
"('new', 'say')",7
"('end', 'say')",8
"('bring', 'say')",3
"('away', 'say')",5
"('please', 'say')",4
"('say', 'u')",12
"('tell', 'way')",4
"('end', 'tell')",4
"('global', 'tell')",6
"('c', 'new')",3
"('c', 'way')",8
"('c', 'yes')",6
"('c', 'one')",5
"('c', 'please')",3
"('new', 'yes')",5
"('global', 'new')",10
"('new', 'please')",4
"('new', 'u')",19
"('left', 'yes')",3
"('left', 'one')",4
"('global', 'left')",3
"('left', 'please')",3
"('bring', 'way')",4
"('away', 'way')",7
"('way', 'yes')",8
"('please', 'way')",6
"('u', 'way')",22
"('away', 'end')",3
"('end', 'yes')",7
"('end', 'one')",21
"('alive', 'end')",3
"('end', 'please')",4
"('bring', 'yes')",3
"('bring', 'one')",8
"('bring', 'global')",6
"('bring', 'u')",3
"('away', 'one')",6
"('away', 'global')",5
"('away', 'u')",5
"('one', 'yes')",9
"('u', 'yes')",8
"('alive', 'one')",3
"('one', 'please')",8
"('global', 'please')",8
"('please', 'u')",8
"('day', 'mountain')",3
"('mountain', 'temperature')",4
"('cold', 'day')",5
"('day', 'made')",5
"('day', 'summer')",5
"('day', 'following')",3
"('day', 'left')",4
"('day', 'temperature')",7
"('day', 'fell')",3
"('day', 'winter')",5
"('day', 'dead')",5
"('cold', 'snow')",6
"('cold', 'rare')",3
"('cold', 'summer')",8
"('cold', 'temperature')",9
"('cold', 'winter')",8
"('cold', 'dead')",3
"('made', 'snow')",4
"('snow', 'winter')",6
"('rare', 'temperature')",3
"('behind', 'made')",3
"('made', 'temperature')",7
"('dead', 'made')",3
"('summer', 'winter')",11
"('left', 'temperature')",3
"('temperature', 'winter')",6
"('dead', 'fell')",3
"('life', 'may')",12
"('across', 'life')",3
"('great', 'lead')",3
"('lead', 'may')",3
"('may', 'video')",6
"('billion', 'sun')",5
"('billion', 'zero')",6
"('billion', 'simply')",3
"('billion', 'co')",11
"('billion', 'stop')",14
"('billion', 'change')",21
"('slightly', 'year')",3
"('sun', 'year')",17
"('simply', 'year')",5
"('variable', 'year')",3
"('little', 'sun')",6
"('little', 'zero')",4
"('co', 'little')",9
"('sun', 'zero')",4
"('co', 'sun')",13
"('stop', 'sun')",8
"('change', 'sun')",19
"('climate', 'letter')",3
"('change', 'letter')",3
"('climate', 'variable')",5
"('co', 'zero')",7
"('change', 'zero')",13
"('change', 'variable')",3
"('global', 'summer')",9
"('summer', 'warming')",9
"('summer', 'year')",7
"('ago', 'summer')",4
"('spring', 'summer')",5
"('global', 'winter')",9
"('global', 'spring')",3
"('warming', 'winter')",8
"('winter', 'year')",7
"('spring', 'winter')",5
"('spring', 'warming')",3
"('spring', 'year')",3
"('ago', 'spring')",3
"('plant', 'power')",20
"('coastline', 'sea')",3
"('source', 'year')",7
"('source', 'water')",9
"('hot', 'source')",3
"('source', 'surface')",3
"('source', 'weather')",3
"('electric', 'source')",5
"('reducing', 'source')",5
"('source', 'warming')",6
"('like', 'source')",5
"('also', 'source')",4
"('atmospheric', 'source')",3
"('field', 'source')",3
"('source', 'using')",5
"('new', 'source')",4
"('condition', 'source')",3
"('global', 'source')",6
"('huge', 'source')",3
"('reduce', 'source')",5
"('flood', 'source')",3
"('electricity', 'source')",5
"('change', 'source')",11
"('sea', 'source')",3
"('country', 'japan')",3
"('change', 'japan')",3
"('africa', 'year')",6
"('africa', 'many')",7
"('africa', 'also')",3
"('africa', 'huge')",4
"('africa', 'u')",3
"('canada', 'year')",8
"('canada', 'energy')",4
"('canada', 'many')",4
"('canada', 'water')",5
"('canada', 'china')",3
"('canada', 'hot')",3
"('canada', 'surface')",3
"('canada', 'warming')",4
"('canada', 'like')",4
"('canada', 'new')",4
"('canada', 'global')",5
"('canada', 'country')",5
"('canada', 'change')",6
"('canada', 'sea')",3
"('canada', 'u')",3
"('energy', 'mineral')",3
"('mineral', 'water')",3
"('also', 'mineral')",3
"('mineral', 'using')",3
"('change', 'mineral')",3
"('mineral', 'u')",3
"('thank', 'year')",3
"('china', 'year')",12
"('soon', 'year')",7
"('india', 'year')",5
"('electric', 'year')",4
"('cyclone', 'year')",3
"('reducing', 'year')",5
"('rule', 'year')",3
"('also', 'year')",18
"('reaction', 'year')",3
"('happens', 'year')",4
"('field', 'year')",5
"('recent', 'year')",4
"('base', 'year')",3
"('condition', 'year')",7
"('wildfire', 'year')",3
"('phenomenon', 'year')",4
"('producing', 'year')",4
"('huge', 'year')",7
"('reduce', 'year')",14
"('electricity', 'year')",3
"('thank', 'water')",3
"('like', 'thank')",6
"('also', 'thank')",3
"('electricity', 'thank')",3
"('change', 'thank')",7
"('sea', 'thank')",3
"('energy', 'hot')",4
"('air', 'energy')",6
"('energy', 'mentioned')",3
"('energy', 'happens')",4
"('condition', 'energy')",3
"('energy', 'producing')",4
"('energy', 'huge')",7
"('energy', 'physic')",4
"('many', 'water')",14
"('electrical', 'many')",3
"('many', 'surface')",4
"('many', 'weather')",5
"('air', 'many')",7
"('many', 'soon')",4
"('cyclone', 'many')",3
"('many', 'reducing')",4
"('many', 'warming')",13
"('also', 'many')",12
"('happens', 'many')",3
"('atmospheric', 'many')",4
"('field', 'many')",3
"('many', 'using')",8
"('many', 'new')",8
"('condition', 'many')",3
"('many', 'prevent')",3
"('many', 'producing')",5
"('huge', 'many')",6
"('many', 'reduce')",7
"('many', 'pressure')",3
"('many', 'u')",21
"('method', 'weather')",3
"('method', 'warming')",3
"('method', 'new')",4
"('global', 'method')",3
"('change', 'method')",4
"('china', 'water')",5
"('electrical', 'water')",6
"('hot', 'water')",9
"('air', 'water')",10
"('soon', 'water')",3
"('india', 'water')",3
"('electric', 'water')",6
"('fresh', 'water')",6
"('summer', 'water')",6
"('happens', 'water')",4
"('field', 'water')",3
"('new', 'water')",8
"('chemical', 'water')",3
"('huge', 'water')",4
"('reduce', 'water')",5
"('pressure', 'water')",3
"('electricity', 'water')",7
"('physic', 'water')",3
"('country', 'water')",11
"('china', 'hot')",3
"('air', 'china')",3
"('china', 'india')",14
"('china', 'reducing')",3
"('china', 'warming')",8
"('also', 'china')",5
"('atmospheric', 'china')",3
"('china', 'using')",5
"('china', 'producing')",3
"('china', 'huge')",3
"('china', 'reduce')",5
"('china', 'sea')",4
"('china', 'u')",14
"('air', 'electrical')",3
"('also', 'electrical')",4
"('electrical', 'electricity')",4
"('change', 'electrical')",3
"('hot', 'weather')",4
"('hot', 'soon')",4
"('hot', 'warming')",7
"('hot', 'like')",8
"('also', 'hot')",3
"('hot', 'summer')",7
"('hot', 'using')",5
"('hot', 'new')",5
"('chemical', 'hot')",3
"('condition', 'hot')",3
"('hot', 'phenomenon')",3
"('country', 'hot')",3
"('hot', 'sea')",3
"('hot', 'u')",6
"('cyclone', 'surface')",3
"('like', 'surface')",4
"('field', 'surface')",3
"('new', 'surface')",3
"('physic', 'surface')",3
"('air', 'weather')",5
"('also', 'weather')",5
"('summer', 'weather')",4
"('field', 'weather')",3
"('using', 'weather')",4
"('recent', 'weather')",3
"('new', 'weather')",4
"('chemical', 'weather')",3
"('condition', 'weather')",5
"('huge', 'weather')",3
"('pressure', 'weather')",3
"('flood', 'weather')",4
"('country', 'weather')",5
"('air', 'cyclone')",3
"('air', 'like')",11
"('air', 'also')",4
"('air', 'happens')",3
"('air', 'atmospheric')",3
"('air', 'new')",4
"('air', 'condition')",4
"('air', 'huge')",3
"('air', 'reduce')",5
"('air', 'electricity')",3
"('air', 'country')",3
"('air', 'sea')",6
"('air', 'u')",7
"('like', 'soon')",4
"('also', 'soon')",4
"('india', 'warming')",4
"('india', 'using')",3
"('global', 'india')",4
"('change', 'india')",7
"('india', 'u')",5
"('electric', 'reducing')",3
"('electric', 'warming')",6
"('also', 'electric')",5
"('electric', 'using')",4
"('electric', 'new')",4
"('electric', 'reduce')",5
"('electric', 'u')",8
"('fertilizer', 'like')",3
"('also', 'fertilizer')",3
"('cyclone', 'warming')",4
"('cyclone', 'global')",3
"('change', 'cyclone')",3
"('reducing', 'strong')",3
"('also', 'strong')",4
"('huge', 'strong')",3
"('country', 'strong')",3
"('like', 'reducing')",4
"('also', 'reducing')",4
"('atmospheric', 'reducing')",3
"('reducing', 'using')",3
"('huge', 'reducing')",3
"('reduce', 'reducing')",4
"('electricity', 'reducing')",4
"('reducing', 'u')",5
"('global', 'mentioned')",3
"('fresh', 'warming')",3
"('field', 'warming')",5
"('base', 'warming')",3
"('warming', 'wildfire')",3
"('phenomenon', 'warming')",3
"('huge', 'warming')",5
"('reduce', 'warming')",10
"('electricity', 'warming')",3
"('physic', 'warming')",3
"('like', 'rule')",5
"('also', 'rule')",5
"('reduce', 'rule')",3
"('country', 'rule')",3
"('change', 'rule')",3
"('fresh', 'summer')",3
"('fresh', 'global')",3
"('also', 'like')",16
"('like', 'summer')",5
"('happens', 'like')",4
"('field', 'like')",5
"('chemical', 'like')",3
"('condition', 'like')",5
"('huge', 'like')",5
"('electricity', 'like')",5
"('like', 'sea')",10
"('also', 'summer')",4
"('also', 'happens')",4
"('also', 'field')",4
"('also', 'new')",12
"('also', 'condition')",4
"('also', 'huge')",3
"('also', 'reduce')",10
"('also', 'electricity')",6
"('also', 'country')",18
"('also', 'u')",15
"('summer', 'using')",3
"('phenomenon', 'summer')",3
"('flood', 'summer')",4
"('country', 'summer')",3
"('change', 'summer')",7
"('summer', 'u')",5
"('global', 'happens')",5
"('country', 'happens')",3
"('happens', 'sea')",3
"('happens', 'u')",3
"('atmospheric', 'field')",3
"('atmospheric', 'recent')",3
"('atmospheric', 'condition')",3
"('atmospheric', 'electricity')",3
"('atmospheric', 'country')",3
"('field', 'recent')",3
"('field', 'new')",4
"('field', 'global')",3
"('field', 'reduce')",3
"('country', 'field')",3
"('change', 'field')",11
"('field', 'u')",4
"('new', 'using')",4
"('producing', 'using')",3
"('reduce', 'using')",4
"('electricity', 'using')",3
"('country', 'using')",7
"('u', 'using')",10
"('new', 'recent')",3
"('change', 'recent')",4
"('new', 'phenomenon')",3
"('huge', 'new')",3
"('new', 'reduce')",5
"('electricity', 'new')",4
"('new', 'sea')",4
"('base', 'global')",3
"('chemical', 'u')",3
"('condition', 'huge')",3
"('condition', 'country')",4
"('condition', 'u')",3
"('global', 'wildfire')",3
"('change', 'wildfire')",4
"('change', 'phenomenon')",4
"('change', 'prevent')",5
"('prevent', 'u')",4
"('global', 'huge')",4
"('global', 'reduce')",10
"('global', 'physic')",3
"('producing', 'u')",3
"('huge', 'reduce')",3
"('country', 'huge')",3
"('change', 'huge')",8
"('huge', 'u')",6
"('electricity', 'reduce')",4
"('country', 'reduce')",10
"('reduce', 'u')",10
"('pressure', 'u')",3
"('country', 'flood')",3
"('flood', 'u')",3
"('electricity', 'sea')",3
"('electricity', 'u')",6
"('surely', 'year')",4
"('surely', 'well')",3
"('big', 'human')",13
"('area', 'human')",3
"('human', 'realize')",4
"('human', 'saying')",3
"('human', 'known')",4
"('human', 'indeed')",4
"('human', 'initiative')",3
"('either', 'human')",4
"('little', 'snow')",3
"('snow', 'well')",3
"('saying', 'snow')",3
"('nature', 'year')",11
"('known', 'year')",4
"('indeed', 'year')",3
"('nature', 'save')",5
"('area', 'save')",3
"('made', 'save')",4
"('save', 'saying')",3
"('save', 'would')",5
"('future', 'save')",4
"('either', 'save')",3
"('please', 'save')",6
"('big', 'little')",3
"('big', 'nature')",5
"('area', 'big')",3
"('big', 'made')",3
"('big', 'take')",8
"('big', 'well')",6
"('big', 'life')",5
"('big', 'saying')",4
"('big', 'known')",3
"('big', 'would')",12
"('big', 'place')",3
"('big', 'issue')",5
"('big', 'future')",5
"('big', 'either')",3
"('little', 'nature')",3
"('area', 'little')",3
"('catastrophe', 'little')",4
"('little', 'take')",3
"('little', 'well')",3
"('life', 'little')",4
"('little', 'result')",4
"('fake', 'little')",3
"('known', 'little')",3
"('little', 'would')",8
"('little', 'place')",4
"('activity', 'little')",3
"('little', 'please')",3
"('affecting', 'result')",3
"('affecting', 'future')",3
"('area', 'nature')",6
"('nature', 'realize')",3
"('nature', 'well')",5
"('nature', 'result')",3
"('nature', 'saying')",6
"('nature', 'would')",12
"('activity', 'nature')",4
"('issue', 'nature')",3
"('either', 'nature')",3
"('india', 'made')",3
"('india', 'would')",4
"('india', 'please')",3
"('area', 'made')",7
"('area', 'life')",8
"('area', 'result')",5
"('area', 'saying')",4
"('area', 'known')",5
"('area', 'place')",4
"('activity', 'area')",4
"('area', 'future')",4
"('area', 'please')",5
"('game', 'would')",3
"('catastrophe', 'made')",3
"('catastrophe', 'well')",3
"('catastrophe', 'life')",6
"('catastrophe', 'would')",4
"('activity', 'catastrophe')",3
"('made', 'take')",5
"('made', 'well')",7
"('made', 'would')",10
"('made', 'place')",3
"('activity', 'made')",4
"('issue', 'made')",3
"('realize', 'would')",3
"('take', 'well')",7
"('saying', 'take')",3
"('future', 'take')",7
"('please', 'take')",6
"('known', 'well')",4
"('well', 'would')",12
"('place', 'well')",4
"('future', 'well')",3
"('life', 'saying')",4
"('known', 'life')",3
"('initiative', 'life')",3
"('known', 'result')",4
"('result', 'would')",3
"('future', 'result')",5
"('fake', 'would')",3
"('saying', 'would')",10
"('future', 'saying')",3
"('known', 'would')",3
"('known', 'place')",3
"('activity', 'known')",3
"('future', 'known')",3
"('activity', 'would')",5
"('issue', 'would')",10
"('future', 'would')",10
"('either', 'would')",3
"('please', 'would')",8
"('activity', 'place')",3
"('activity', 'future')",3
"('future', 'issue')",4
"('issue', 'please')",3
"('initiative', 'please')",3
"('future', 'please')",4
"('car', 'say')",3
"('car', 'europe')",4
"('america', 'say')",3
"('america', 'change')",10
"('america', 'europe')",5
"('europe', 'get')",3
"('europe', 'go')",3
"('ive', 'seen')",3
"('im', 'ive')",4
"('im', 'weather')",3
"('change', 'seen')",7
"('im', 'seen')",3
"('cold', 'water')",10
"('pandemic', 'people')",5
"('change', 'pandemic')",3
"('building', 'reduced')",3
"('energy', 'reduced')",3
"('gas', 'reduced')",3
"('people', 'reduced')",3
"('rise', 'still')",5
"('energy', 'rise')",8
"('rich', 'rise')",5
"('nature', 'rise')",4
"('also', 'rise')",5
"('rise', 'without')",3
"('hand', 'rise')",5
"('people', 'rise')",9
"('permafrost', 'rise')",4
"('rise', 'river')",4
"('melting', 'rise')",4
"('plant', 'rise')",4
"('destruction', 'rise')",3
"('im', 'rise')",4
"('exactly', 'still')",3
"('energy', 'exactly')",3
"('exactly', 'people')",3
"('change', 'exactly')",6
"('exactly', 'im')",3
"('also', 'lived')",3
"('lived', 'without')",3
"('lived', 'people')",3
"('lived', 'melting')",3
"('lived', 'temperature')",3
"('change', 'lived')",6
"('lived', 'sea')",3
"('go', 'lived')",4
"('caused', 'still')",5
"('building', 'still')",3
"('still', 'water')",10
"('nothing', 'still')",6
"('rich', 'still')",5
"('still', 'wind')",5
"('also', 'still')",12
"('still', 'without')",5
"('hand', 'still')",5
"('people', 'still')",20
"('permafrost', 'still')",4
"('river', 'still')",3
"('melting', 'still')",6
"('still', 'temperature')",10
"('mean', 'still')",7
"('released', 'still')",3
"('plant', 'still')",5
"('im', 'still')",8
"('still', 'usually')",3
"('sea', 'still')",5
"('caused', 'energy')",5
"('caused', 'nothing')",4
"('caused', 'nature')",3
"('also', 'caused')",6
"('caused', 'without')",6
"('caused', 'people')",9
"('caused', 'happens')",3
"('caused', 'permafrost')",3
"('caused', 'melting')",4
"('caused', 'temperature')",7
"('caused', 'mean')",3
"('caused', 'go')",5
"('building', 'energy')",9
"('building', 'gas')",5
"('building', 'water')",7
"('building', 'nothing')",3
"('building', 'nature')",4
"('building', 'wind')",4
"('building', 'people')",7
"('building', 'nutrient')",3
"('building', 'temperature')",4
"('building', 'mean')",5
"('building', 'released')",3
"('building', 'plant')",8
"('building', 'electricity')",4
"('building', 'change')",15
"('connected', 'energy')",3
"('connected', 'people')",3
"('energy', 'nothing')",6
"('energy', 'wind')",16
"('energy', 'generate')",4
"('energy', 'home')",7
"('energy', 'hand')",4
"('energy', 'river')",3
"('energy', 'melting')",6
"('energy', 'mean')",10
"('different', 'energy')",3
"('destruction', 'energy')",4
"('energy', 'im')",4
"('energy', 'usually')",3
"('energy', 'go')",11
"('gas', 'rich')",6
"('gas', 'nature')",7
"('gas', 'home')",5
"('also', 'gas')",7
"('gas', 'without')",3
"('gas', 'hand')",3
"('gas', 'happens')",4
"('gas', 'permafrost')",3
"('gas', 'river')",3
"('gas', 'melting')",4
"('gas', 'mean')",6
"('gas', 'released')",4
"('different', 'gas')",5
"('electricity', 'gas')",5
"('besides', 'gas')",3
"('nothing', 'water')",6
"('rich', 'water')",7
"('nature', 'water')",9
"('water', 'wind')",6
"('home', 'water')",5
"('water', 'without')",4
"('hand', 'water')",3
"('people', 'water')",20
"('permafrost', 'water')",10
"('melting', 'water')",6
"('different', 'water')",3
"('usually', 'water')",3
"('forced', 'nothing')",3
"('forced', 'rich')",3
"('also', 'forced')",4
"('nothing', 'rich')",7
"('nature', 'nothing')",8
"('also', 'nothing')",6
"('nothing', 'without')",5
"('nothing', 'plant')",8
"('destruction', 'nothing')",5
"('im', 'nothing')",6
"('nothing', 'sea')",4
"('also', 'rich')",4
"('hand', 'rich')",3
"('happens', 'rich')",3
"('mean', 'rich')",4
"('go', 'rich')",9
"('home', 'nature')",4
"('also', 'nature')",6
"('hand', 'nature')",3
"('nature', 'people')",12
"('nature', 'river')",4
"('nature', 'temperature')",7
"('mean', 'nature')",5
"('nature', 'released')",3
"('different', 'nature')",4
"('destruction', 'nature')",4
"('electricity', 'nature')",5
"('im', 'nature')",3
"('nature', 'usually')",3
"('nature', 'sea')",4
"('go', 'nature')",5
"('home', 'wind')",3
"('also', 'wind')",3
"('hand', 'wind')",3
"('permafrost', 'wind')",3
"('mean', 'wind')",4
"('electricity', 'wind')",3
"('decline', 'people')",3
"('electricity', 'generate')",4
"('also', 'home')",3
"('home', 'without')",3
"('hand', 'home')",3
"('home', 'temperature')",3
"('home', 'mean')",4
"('different', 'home')",3
"('electricity', 'home')",4
"('also', 'without')",7
"('also', 'people')",30
"('also', 'permafrost')",4
"('also', 'river')",3
"('also', 'melting')",5
"('also', 'mean')",5
"('also', 'different')",7
"('also', 'plant')",7
"('also', 'destruction')",4
"('also', 'im')",5
"('also', 'usually')",3
"('also', 'go')",6
"('hand', 'without')",3
"('people', 'without')",17
"('happens', 'without')",3
"('permafrost', 'without')",3
"('temperature', 'without')",6
"('mean', 'without')",3
"('different', 'without')",3
"('plant', 'without')",5
"('destruction', 'without')",5
"('go', 'without')",5
"('hand', 'river')",3
"('hand', 'temperature')",6
"('hand', 'mean')",4
"('change', 'hand')",9
"('hand', 'im')",4
"('go', 'hand')",5
"('happens', 'people')",7
"('people', 'permafrost')",3
"('people', 'river')",6
"('melting', 'people')",8
"('different', 'people')",8
"('friend', 'people')",3
"('electricity', 'people')",5
"('besides', 'people')",3
"('people', 'usually')",3
"('happens', 'temperature')",4
"('happens', 'mean')",3
"('go', 'happens')",3
"('melting', 'permafrost')",8
"('permafrost', 'temperature')",4
"('mean', 'permafrost')",4
"('change', 'permafrost')",7
"('im', 'permafrost')",3
"('go', 'permafrost')",4
"('river', 'temperature')",5
"('mean', 'river')",5
"('plant', 'river')",3
"('change', 'river')",6
"('im', 'river')",4
"('river', 'sea')",6
"('go', 'river')",5
"('melting', 'temperature')",8
"('mean', 'melting')",4
"('electricity', 'melting')",3
"('melting', 'sea')",5
"('go', 'melting')",4
"('mean', 'temperature')",6
"('different', 'temperature')",5
"('electricity', 'temperature')",6
"('im', 'temperature')",3
"('go', 'temperature')",13
"('different', 'mean')",3
"('mean', 'plant')",5
"('electricity', 'mean')",3
"('im', 'mean')",4
"('mean', 'sea')",4
"('go', 'mean')",13
"('change', 'released')",5
"('change', 'friend')",5
"('destruction', 'plant')",3
"('electricity', 'plant')",4
"('besides', 'plant')",3
"('go', 'plant')",7
"('destruction', 'go')",4
"('electricity', 'go')",3
"('besides', 'change')",3
"('change', 'usually')",3
"('never', 'whole')",3
"('much', 'never')",9
"('anything', 'never')",4
"('never', 'still')",8
"('never', 'water')",7
"('happen', 'never')",9
"('never', 'zero')",5
"('never', 'shut')",4
"('level', 'never')",3
"('hot', 'never')",3
"('heard', 'never')",4
"('lie', 'never')",6
"('never', 'plant')",6
"('earth', 'never')",13
"('life', 'never')",5
"('never', 'say')",5
"('never', 'old')",3
"('gon', 'never')",3
"('na', 'never')",3
"('mass', 'never')",3
"('never', 'period')",4
"('food', 'never')",6
"('living', 'never')",4
"('due', 'never')",4
"('never', 'ocean')",4
"('cause', 'never')",6
"('never', 'planet')",15
"('never', 'rain')",4
"('much', 'whole')",3
"('anything', 'whole')",3
"('still', 'whole')",4
"('whole', 'year')",8
"('water', 'whole')",4
"('happen', 'whole')",5
"('level', 'whole')",5
"('dont', 'whole')",4
"('whole', 'world')",8
"('plant', 'whole')",3
"('get', 'whole')",5
"('theyre', 'whole')",3
"('last', 'whole')",3
"('say', 'whole')",3
"('old', 'whole')",3
"('b', 'whole')",3
"('global', 'whole')",8
"('period', 'whole')",3
"('food', 'whole')",3
"('living', 'whole')",5
"('planet', 'whole')",7
"('rain', 'whole')",3
"('much', 'still')",11
"('ive', 'much')",3
"('much', 'zero')",5
"('england', 'much')",3
"('heating', 'much')",4
"('major', 'much')",4
"('hot', 'much')",7
"('much', 'world')",26
"('c', 'much')",7
"('last', 'much')",6
"('much', 'say')",16
"('much', 'old')",4
"('b', 'much')",5
"('gon', 'much')",3
"('much', 'na')",3
"('much', 'politician')",5
"('much', 'period')",8
"('cooling', 'much')",4
"('food', 'much')",9
"('living', 'much')",9
"('canada', 'much')",3
"('much', 'snow')",5
"('cause', 'much')",8
"('much', 'rain')",7
"('grape', 'much')",4
"('anything', 'still')",6
"('anything', 'zero')",3
"('anything', 'dont')",6
"('anything', 'world')",7
"('anything', 'lie')",3
"('anything', 'plant')",5
"('anything', 'life')",3
"('anything', 'say')",7
"('anything', 'old')",3
"('anything', 'b')",3
"('anything', 'gon')",3
"('anything', 'na')",3
"('anything', 'food')",3
"('anything', 'cause')",3
"('anything', 'planet')",8
"('still', 'year')",19
"('happen', 'still')",7
"('still', 'zero')",5
"('level', 'still')",7
"('heating', 'still')",4
"('major', 'still')",5
"('hot', 'still')",5
"('c', 'still')",3
"('still', 'together')",3
"('lie', 'still')",5
"('get', 'still')",11
"('life', 'still')",7
"('last', 'still')",9
"('old', 'still')",7
"('b', 'still')",4
"('gon', 'still')",3
"('na', 'still')",3
"('politician', 'still')",3
"('period', 'still')",6
"('cooling', 'still')",3
"('food', 'still')",3
"('living', 'still')",5
"('due', 'still')",4
"('breath', 'still')",3
"('planet', 'still')",13
"('rain', 'still')",6
"('throw', 'year')",3
"('ive', 'year')",4
"('shut', 'year')",6
"('major', 'year')",6
"('heard', 'year')",4
"('cooler', 'year')",3
"('together', 'year')",4
"('dy', 'year')",3
"('old', 'year')",14
"('b', 'year')",5
"('hysteria', 'year')",3
"('period', 'year')",20
"('living', 'year')",10
"('breath', 'year')",5
"('moron', 'year')",3
"('rain', 'year')",9
"('earth', 'throw')",3
"('get', 'throw')",3
"('global', 'throw')",3
"('ive', 'water')",3
"('water', 'zero')",6
"('heating', 'water')",8
"('major', 'water')",3
"('dont', 'water')",14
"('cooler', 'water')",3
"('lie', 'water')",4
"('say', 'water')",9
"('old', 'water')",7
"('b', 'water')",3
"('nearly', 'water')",3
"('na', 'water')",3
