pair,count
"('others', 'using')",3
"('two', 'using')",3
"('others', 'year')",5
"('discovered', 'two')",5
"('form', 'two')",7
"('earth', 'separate')",4
"('big', 'nasa')",5
"('big', 'imagination')",4
"('big', 'middle')",3
"('imagination', 'see')",12
"('middle', 'see')",4
"('going', 'imagination')",3
"('able', 'nasa')",5
"('finger', 'space')",3
"('imagination', 'space')",5
"('able', 'middle')",3
"('saturn', 'second')",3
"('alien', 'saturn')",7
"('saturn', 'world')",3
"('based', 'saturn')",3
"('alien', 'thumb')",6
"('thumb', 'world')",3
"('second', 'world')",4
"('type', 'war')",3
"('based', 'war')",3
"('alien', 'dna')",4
"('v', 'world')",4
"('alien', 'type')",7
"('type', 'world')",3
"('based', 'world')",3
"('based', 'type')",4
"('capability', 'would')",5
"('capability', 'year')",3
"('name', 'think')",6
"('kic', 'name')",5
"('also', 'non')",3
"('non', 'star')",9
"('produce', 'shadow')",3
"('also', 'shadow')",5
"('line', 'produce')",4
"('also', 'produce')",11
"('larger', 'solar')",13
"('larger', 'one')",16
"('closer', 'larger')",17
"('appear', 'larger')",5
"('larger', 'maybe')",9
"('larger', 'possible')",8
"('larger', 'would')",28
"('larger', 'mass')",7
"('larger', 'system')",21
"('one', 'stroke')",3
"('appear', 'closer')",9
"('closer', 'maybe')",21
"('earth', 'stroke')",3
"('much', 'stroke')",3
"('stroke', 'would')",3
"('mass', 'stroke')",3
"('orbit', 'stroke')",3
"('appear', 'possible')",6
"('appear', 'mass')",4
"('god', 'youre')",3
"('exist', 'within')",5
"('creator', 'exist')",4
"('assuming', 'thing')",3
"('creator', 'thing')",3
"('need', 'within')",3
"('need', 'physic')",3
"('love', 'need')",7
"('assuming', 'dont')",3
"('assuming', 'physic')",3
"('assuming', 'love')",3
"('dont', 'within')",5
"('dont', 'youre')",8
"('creator', 'dont')",6
"('creator', 'within')",3
"('law', 'youre')",3
"('physic', 'youre')",3
"('god', 'long')",3
"('god', 'making')",3
"('god', 'men')",5
"('god', 'stop')",3
"('kill', 'time')",5
"('kill', 'thing')",3
"('bigger', 'year')",6
"('bigger', 'making')",3
"('bigger', 'world')",4
"('bigger', 'talking')",3
"('bigger', 'know')",11
"('bigger', 'cant')",6
"('bigger', 'wont')",3
"('bigger', 'exist')",3
"('bigger', 'im')",7
"('clock', 'light')",3
"('clock', 'time')",3
"('better', 'year')",9
"('better', 'sure')",6
"('better', 'talking')",4
"('better', 'im')",4
"('since', 'sure')",7
"('making', 'since')",3
"('instrument', 'since')",3
"('since', 'wont')",3
"('raised', 'since')",3
"('make', 'since')",12
"('long', 'making')",6
"('long', 'world')",4
"('long', 'talking')",4
"('long', 'universe')",6
"('cant', 'long')",5
"('long', 'wont')",5
"('im', 'long')",7
"('light', 'seek')",3
"('light', 'scope')",4
"('light', 'sure')",18
"('destroys', 'light')",3
"('dimension', 'light')",4
"('light', 'weapon')",4
"('light', 'raised')",3
"('even', 'seek')",3
"('cant', 'seek')",3
"('seek', 'would')",3
"('destroys', 'even')",3
"('even', 'making')",10
"('even', 'instrument')",3
"('device', 'even')",3
"('even', 'stop')",7
"('scope', 'year')",3
"('scope', 'thing')",4
"('know', 'scope')",3
"('scope', 'would')",3
"('im', 'scope')",3
"('instrument', 'time')",4
"('time', 'weapon')",4
"('sure', 'year')",8
"('making', 'year')",7
"('weapon', 'year')",3
"('raised', 'year')",3
"('infinite', 'year')",3
"('making', 'sure')",5
"('sure', 'thing')",10
"('exist', 'sure')",3
"('destroys', 'universe')",3
"('making', 'world')",3
"('making', 'talking')",3
"('im', 'making')",4
"('approach', 'would')",4
"('approach', 'make')",4
"('men', 'world')",3
"('stop', 'world')",4
"('talking', 'thing')",6
"('talking', 'universe')",3
"('cant', 'talking')",7
"('stop', 'talking')",3
"('men', 'thing')",3
"('stop', 'thing')",6
"('thing', 'wont')",3
"('thing', 'weapon')",4
"('stop', 'universe')",6
"('dimension', 'universe')",4
"('universe', 'weapon')",3
"('instrument', 'would')",5
"('im', 'instrument')",3
"('device', 'know')",4
"('know', 'stop')",8
"('infinite', 'know')",3
"('cant', 'stop')",7
"('im', 'stop')",4
"('make', 'wont')",3
"('make', 'weapon')",3
"('exist', 'im')",4
"('firmament', 'plane')",3
"('plane', 'stationary')",3
"('flat', 'plane')",7
"('live', 'plane')",4
"('firmament', 'flat')",4
"('flat', 'stationary')",3
"('live', 'stationary')",3
"('flat', 'live')",4
"('observe', 'sphere')",4
"('back', 'sphere')",9
"('sphere', 'wont')",3
"('complete', 'probably')",3
"('around', 'complete')",3
"('complete', 'year')",5
"('complete', 'star')",8
"('dyson', 'observe')",5
"('back', 'dyson')",7
"('donald', 'trump')",7
"('momma', 'yo')",3
"('fat', 'momma')",3
"('everything', 'impossible')",4
"('energy', 'impossible')",6
"('advanced', 'impossible')",4
"('civilization', 'impossible')",3
"('impossible', 'said')",3
"('impossible', 'scientist')",4
"('created', 'impossible')",3
"('impossible', 'probably')",3
"('impossible', 'know')",8
"('impossible', 'technology')",3
"('impossible', 'may')",3
"('long', 'natural')",4
"('everything', 'natural')",8
"('civilization', 'natural')",15
"('natural', 'simply')",5
"('created', 'natural')",9
"('natural', 'unlikely')",8
"('natural', 'thousand')",3
"('moved', 'natural')",3
"('natural', 'point')",9
"('direction', 'natural')",3
"('long', 'though')",3
"('advanced', 'long')",5
"('long', 'said')",3
"('like', 'long')",16
"('long', 'scientist')",4
"('long', 'probably')",10
"('long', 'thousand')",10
"('long', 'stay')",3
"('long', 'phenomenon')",7
"('long', 'technology')",7
"('long', 'need')",10
"('long', 'may')",10
"('long', 'moved')",4
"('civilization', 'though')",5
"('said', 'though')",5
"('probably', 'though')",5
"('know', 'though')",13
"('though', 'thousand')",5
"('phenomenon', 'though')",3
"('technology', 'though')",4
"('need', 'though')",6
"('may', 'though')",6
"('point', 'though')",5
"('civilization', 'everything')",5
"('burned', 'everything')",3
"('everything', 'phenomenon')",3
"('everything', 'technology')",6
"('created', 'energy')",9
"('burned', 'energy')",4
"('energy', 'moved')",3
"('energy', 'lightyears')",4
"('advanced', 'created')",6
"('advanced', 'unlikely')",6
"('advanced', 'stay')",4
"('advanced', 'phenomenon')",8
"('advanced', 'point')",10
"('civilization', 'simply')",6
"('civilization', 'created')",7
"('civilization', 'unlikely')",7
"('civilization', 'stay')",3
"('created', 'simply')",5
"('probably', 'simply')",7
"('lightyears', 'simply')",4
"('phenomenon', 'said')",6
"('said', 'technology')",6
"('created', 'like')",11
"('gone', 'like')",3
"('like', 'stay')",4
"('like', 'moved')",3
"('lightyears', 'like')",3
"('direction', 'like')",8
"('gone', 'scientist')",3
"('created', 'thousand')",3
"('ago', 'created')",5
"('created', 'stay')",4
"('created', 'technology')",3
"('created', 'may')",5
"('created', 'point')",4
"('phenomenon', 'unlikely')",4
"('technology', 'unlikely')",3
"('point', 'unlikely')",5
"('probably', 'stay')",3
"('point', 'probably')",7
"('burned', 'would')",3
"('burned', 'technology')",3
"('burned', 'point')",3
"('gone', 'say')",4
"('gone', 'would')",6
"('say', 'technology')",10
"('moved', 'say')",3
"('direction', 'say')",4
"('know', 'sexy')",3
"('lightyears', 'thousand')",3
"('direction', 'thousand')",3
"('moved', 'would')",3
"('lightyears', 'would')",5
"('may', 'stay')",3
"('point', 'stay')",3
"('phenomenon', 'technology')",6
"('may', 'phenomenon')",9
"('phenomenon', 'point')",6
"('lightyears', 'may')",5
"('direction', 'may')",3
"('direction', 'lightyears')",3
"('great', 'might')",5
"('beyond', 'great')",3
"('beyond', 'might')",5
"('sight', 'world')",4
"('heaven', 'men')",3
"('heaven', 'shall')",4
"('heaven', 'pas')",3
"('pas', 'without')",4
"('beyond', 'without')",3
"('earth', 'shall')",5
"('able', 'pas')",4
"('shape', 'view')",4
"('need', 'shape')",3
"('get', 'shape')",11
"('point', 'shape')",7
"('data', 'shape')",11
"('need', 'view')",10
"('data', 'view')",6
"('fun', 'get')",3
"('fun', 'point')",3
"('data', 'fun')",4
"('prof', 'thing')",4
"('important', 'thing')",4
"('prof', 'science')",3
"('dr', 'science')",3
"('make', 'true')",5
"('important', 'make')",6
"('right', 'true')",4
"('important', 'science')",3
"('important', 'u')",7
"('discover', 'interesting')",3
"('interesting', 'thing')",11
"('interesting', 'new')",4
"('apparently', 'dust')",4
"('fact', 'scientific')",3
"('clock', 'u')",3
"('past', 'seeing')",4
"('distance', 'reach')",3
"('away', 'reach')",7
"('past', 'tell')",3
"('tell', 'zero')",3
"('u', 'zero')",4
"('space', 'zero')",3
"('away', 'example')",5
"('distance', 'start')",4
"('away', 'start')",5
"('amateur', 'object')",4
"('believe', 'object')",18
"('discovered', 'object')",9
"('object', 'show')",9
"('free', 'object')",4
"('kind', 'object')",10
"('get', 'possibility')",10
"('allow', 'get')",3
"('get', 'image')",5
"('definitely', 'get')",4
"('celestial', 'get')",3
"('discovered', 'get')",7
"('astronomer', 'get')",11
"('first', 'get')",20
"('get', 'phd')",4
"('get', 'hole')",8
"('free', 'get')",5
"('get', 'kind')",14
"('anyway', 'discover')",3
"('anyway', 'believe')",5
"('anyway', 'discovered')",3
"('black', 'possibility')",7
"('astronomer', 'possibility')",5
"('believe', 'discover')",3
"('discover', 'discovered')",3
"('amateur', 'believe')",3
"('amateur', 'see')",4
"('amateur', 'celestial')",3
"('believe', 'ted')",4
"('black', 'ted')",3
"('discovered', 'ted')",3
"('show', 'ted')",4
"('allow', 'believe')",3
"('believe', 'celestial')",4
"('believe', 'black')",3
"('believe', 'discovered')",5
"('astronomer', 'believe')",8
"('believe', 'thinking')",5
"('believe', 'phd')",3
"('believe', 'hole')",3
"('believe', 'kind')",7
"('allow', 'see')",4
"('allow', 'black')",3
"('presented', 'see')",4
"('first', 'presented')",3
"('presented', 'show')",3
"('image', 'see')",11
"('astronomer', 'image')",3
"('definitely', 'see')",6
"('definitely', 'kind')",3
"('first', 'see')",23
"('free', 'see')",3
"('astronomer', 'celestial')",3
"('celestial', 'first')",3
"('black', 'discovered')",4
"('astronomer', 'black')",4
"('black', 'thinking')",6
"('black', 'first')",5
"('black', 'kind')",3
"('astronomer', 'hole')",4
"('astronomer', 'show')",3
"('first', 'thinking')",5
"('kind', 'thinking')",6
"('first', 'hole')",5
"('first', 'free')",4
"('hole', 'kind')",3
"('kind', 'show')",4
"('another', 'structure')",9
"('earth', 'school')",6
"('civilization', 'end')",5
"('alien', 'school')",6
"('construct', 'planet')",3
"('built', 'new')",3
"('different', 'wonder')",4
"('got', 'wonder')",3
"('different', 'whole')",4
"('observed', 'whole')",10
"('million', 'whole')",3
"('imagination', 'whole')",3
"('got', 'whole')",3
"('one', 'whole')",18
"('different', 'got')",5
"('imagination', 'observed')",3
"('got', 'observed')",4
"('feel', 'much')",4
"('imagination', 'much')",5
"('guy', 'million')",4
"('got', 'million')",3
"('got', 'guy')",4
"('imagination', 'star')",13
"('imagination', 'one')",4
"('collect', 'get')",4
"('collect', 'data')",4
"('collect', 'system')",3
"('observatory', 'telescope')",3
"('network', 'telescope')",3
"('night', 'telescope')",3
"('clear', 'telescope')",3
"('community', 'time')",4
"('community', 'data')",4
"('community', 'possible')",3
"('get', 'satellite')",5
"('get', 'put')",7
"('get', 'said')",12
"('get', 'observatory')",3
"('get', 'huge')",7
"('either', 'get')",9
"('everyone', 'time')",6
"('satellite', 'time')",10
"('said', 'time')",17
"('observatory', 'time')",3
"('created', 'time')",12
"('city', 'time')",3
"('network', 'time')",5
"('citizen', 'time')",4
"('either', 'time')",11
"('data', 'everyone')",3
"('data', 'ted')",7
"('area', 'data')",3
"('data', 'put')",6
"('created', 'data')",3
"('citizen', 'data')",3
"('everyone', 'take')",3
"('everyone', 'said')",6
"('everyone', 'one')",9
"('everyone', 'point')",4
"('satellite', 'take')",6
"('said', 'satellite')",5
"('created', 'satellite')",3
"('satellite', 'system')",11
"('huge', 'satellite')",5
"('point', 'satellite')",7
"('said', 'ted')",5
"('possible', 'ted')",3
"('point', 'ted')",3
"('night', 'ted')",3
"('area', 'said')",3
"('area', 'huge')",3
"('area', 'either')",3
"('put', 'take')",5
"('created', 'take')",3
"('network', 'take')",3
"('citizen', 'take')",3
"('put', 'said')",5
"('possible', 'put')",7
"('observatory', 'said')",3
"('said', 'system')",14
"('huge', 'said')",7
"('clear', 'said')",3
"('observatory', 'one')",3
"('created', 'huge')",5
"('created', 'either')",3
"('network', 'one')",3
"('network', 'system')",4
"('citizen', 'one')",4
"('clear', 'possible')",4
"('huge', 'point')",4
"('either', 'point')",5
"('rock', 'spherical')",3
"('light', 'spherical')",10
"('blocking', 'spherical')",4
"('another', 'spherical')",3
"('alien', 'spherical')",5
"('pattern', 'spherical')",4
"('rock', 'shaped')",4
"('blocking', 'shaped')",3
"('alien', 'shaped')",4
"('random', 'spinning')",3
"('blocking', 'rock')",3
"('alien', 'spinning')",5
"('gigantic', 'light')",5
"('another', 'blocking')",17
"('alien', 'blocking')",15
"('another', 'unless')",3
"('another', 'pattern')",9
"('gigantic', 'pattern')",3
"('pattern', 'unless')",4
"('passing', 'speed')",9
"('passing', 'several')",4
"('kinda', 'passing')",4
"('couldnt', 'passing')",5
"('alignment', 'passing')",4
"('planetary', 'speed')",3
"('couldnt', 'planetary')",4
"('alignment', 'speed')",6
"('like', 'speed')",11
"('couldnt', 'different')",4
"('alignment', 'different')",10
"('couldnt', 'several')",4
"('alignment', 'several')",7
"('kinda', 'time')",4
"('kinda', 'planet')",5
"('alignment', 'like')",6
"('check', 'space')",5
"('earth', 'whole')",12
"('earth', 'save')",3
"('earth', 'home')",6
"('cover', 'earth')",6
"('earth', 'mile')",18
"('earth', 'run')",6
"('dim', 'earth')",3
"('energy', 'whole')",7
"('many', 'whole')",5
"('gas', 'whole')",4
"('structure', 'whole')",7
"('could', 'whole')",22
"('whole', 'work')",5
"('small', 'whole')",5
"('cross', 'whole')",3
"('closer', 'whole')",5
"('mile', 'whole')",3
"('cover', 'sky')",3
"('sky', 'small')",3
"('mine', 'time')",4
"('get', 'home')",5
"('cross', 'get')",6
"('closer', 'get')",21
"('get', 'mile')",7
"('get', 'run')",9
"('dim', 'get')",4
"('asteroid', 'get')",10
"('battery', 'energy')",3
"('battery', 'star')",3
"('save', 'work')",3
"('need', 'save')",4
"('many', 'material')",14
"('fully', 'material')",3
"('material', 'work')",4
"('home', 'material')",6
"('closer', 'material')",4
"('material', 'mile')",5
"('material', 'run')",3
"('energy', 'provides')",3
"('energy', 'mine')",4
"('closer', 'energy')",5
"('asteroid', 'energy')",8
"('many', 'structure')",14
"('fully', 'many')",3
"('home', 'many')",5
"('many', 'small')",11
"('many', 'using')",5
"('cross', 'many')",5
"('many', 'mile')",7
"('gas', 'structure')",7
"('gas', 'mile')",3
"('moon', 'structure')",8
"('structure', 'work')",4
"('mine', 'structure')",5
"('structure', 'using')",10
"('closer', 'structure')",7
"('run', 'structure')",3
"('build', 'moon')",4
"('build', 'work')",3
"('build', 'closer')",5
"('build', 'run')",6
"('could', 'fully')",3
"('could', 'mine')",6
"('could', 'run')",8
"('moon', 'work')",5
"('home', 'moon')",3
"('moon', 'small')",10
"('cross', 'moon')",6
"('closer', 'moon')",14
"('mile', 'moon')",7
"('fully', 'like')",4
"('fully', 'massive')",3
"('fully', 'using')",3
"('fully', 'need')",4
"('massive', 'work')",3
"('cross', 'work')",6
"('closer', 'work')",3
"('asteroid', 'work')",3
"('mine', 'using')",3
"('like', 'mile')",12
"('home', 'massive')",4
"('cross', 'home')",4
"('closer', 'home')",6
"('home', 'run')",5
"('massive', 'small')",6
"('massive', 'using')",6
"('cross', 'massive')",3
"('closer', 'massive')",13
"('massive', 'need')",9
"('massive', 'mile')",4
"('dim', 'massive')",4
"('cover', 'small')",3
"('cover', 'using')",3
"('small', 'using')",3
"('cross', 'small')",3
"('closer', 'small')",8
"('mile', 'small')",3
"('closer', 'using')",6
"('asteroid', 'using')",5
"('closer', 'cross')",8
"('asteroid', 'cross')",4
"('closer', 'mile')",4
"('closer', 'dim')",4
"('need', 'run')",3
"('asteroid', 'need')",9
"('asteroid', 'run')",3
"('ill', 'still')",4
"('alien', 'ill')",6
"('ill', 'might')",3
"('ill', 'planet')",4
"('alien', 'dangerous')",3
"('dangerous', 'planet')",3
"('dangerous', 'like')",5
"('al', 'planet')",3
"('many', 'today')",6
"('hypothesis', 'today')",3
"('science', 'today')",4
"('future', 'today')",3
"('data', 'power')",5
"('power', 'solid')",3
"('hypothesis', 'power')",4
"('built', 'power')",5
"('power', 'work')",3
"('power', 'science')",5
"('maybe', 'power')",7
"('power', 'theory')",4
"('get', 'solid')",6
"('get', 'rather')",7
"('get', 'hypothesis')",12
"('data', 'truly')",4
"('data', 'foundation')",3
"('data', 'rather')",7
"('data', 'hypothesis')",9
"('data', 'work')",9
"('data', 'theory')",25
"('many', 'truly')",3
"('science', 'truly')",3
"('able', 'truly')",3
"('foundation', 'science')",5
"('many', 'solid')",4
"('guess', 'many')",5
"('many', 'rather')",5
"('built', 'many')",5
"('future', 'many')",6
"('maybe', 'solid')",3
"('built', 'guess')",3
"('guess', 'work')",7
"('guess', 'science')",11
"('rather', 'work')",3
"('maybe', 'rather')",5
"('able', 'rather')",4
"('hypothesis', 'work')",3
"('able', 'hypothesis')",7
"('hypothesis', 'theory')",10
"('built', 'maybe')",6
"('able', 'built')",4
"('built', 'theory')",3
"('built', 'future')",3
"('future', 'work')",3
"('able', 'science')",12
"('future', 'science')",4
"('able', 'maybe')",6
"('maybe', 'rock')",7
"('able', 'future')",8
"('cant', 'minute')",4
"('bullshit', 'ted')",4
"('shes', 'sound')",6
"('bunch', 'nasa')",6
"('liar', 'nasa')",4
"('understanding', 'whole')",3
"('much', 'understanding')",4
"('seem', 'understanding')",3
"('great', 'understanding')",3
"('could', 'understanding')",4
"('earth', 'understanding')",5
"('found', 'understanding')",4
"('civilization', 'understanding')",5
"('massive', 'understanding')",3
"('say', 'understanding')",3
"('see', 'understanding')",4
"('im', 'understanding')",4
"('scientific', 'understanding')",4
"('back', 'understanding')",3
"('might', 'understanding')",3
"('planet', 'understanding')",4
"('may', 'understanding')",4
"('specie', 'understanding')",3
"('corresponding', 'star')",3
"('astonishing', 'find')",3
"('find', 'work')",11
"('doesnt', 'find')",10
"('find', 'seem')",8
"('find', 'towards')",4
"('connected', 'find')",3
"('find', 'significant')",4
"('find', 'made')",13
"('find', 'scale')",3
"('ancestor', 'find')",3
"('find', 'inner')",4
"('creating', 'find')",3
"('find', 'school')",3
"('equation', 'find')",3
"('find', 'nature')",5
"('find', 'thought')",5
"('amazing', 'find')",5
"('find', 'mainstream')",3
"('find', 'knew')",3
"('find', 'wish')",3
"('find', 'number')",4
"('find', 'kic')",4
"('find', 'hypothesis')",8
"('find', 'flying')",4
"('circle', 'find')",3
"('find', 'tabby')",5
"('find', 'must')",9
"('find', 'specie')",6
"('spinning', 'still')",3
"('anomaly', 'spinning')",3
"('could', 'spinning')",3
"('spinning', 'truth')",4
"('earth', 'spinning')",6
"('spinning', 'structure')",3
"('believe', 'spinning')",4
"('see', 'spinning')",3
"('seen', 'spinning')",3
"('spinning', 'way')",3
"('ever', 'spinning')",3
"('come', 'whole')",8
"('kepler', 'whole')",6
"('seem', 'whole')",5
"('phenomenon', 'whole')",5
"('towards', 'whole')",4
"('dip', 'whole')",8
"('ruin', 'whole')",3
"('great', 'whole')",4
"('scale', 'whole')",3
"('also', 'whole')",6
"('slowly', 'whole')",4
"('inner', 'whole')",3
"('seems', 'whole')",5
"('love', 'whole')",4
"('etc', 'whole')",3
"('nature', 'whole')",3
"('believe', 'whole')",7
"('thought', 'whole')",6
"('science', 'whole')",7
"('amazing', 'whole')",4
"('say', 'whole')",8
"('seen', 'whole')",4
"('discovery', 'whole')",3
"('im', 'whole')",8
"('signal', 'whole')",3
"('natural', 'whole')",5
"('fact', 'whole')",5
"('number', 'whole')",3
"('kic', 'whole')",4
"('hypothesis', 'whole')",6
"('back', 'whole')",6
"('might', 'whole')",7
"('mind', 'whole')",6
"('aligned', 'whole')",3
"('created', 'whole')",3
"('actual', 'whole')",3
"('jupiter', 'whole')",6
"('must', 'whole')",6
"('specie', 'whole')",4
"('ancient', 'today')",3
"('still', 'today')",5
"('come', 'today')",3
"('observed', 'today')",3
"('dyson', 'today')",3
"('even', 'today')",5
"('could', 'today')",3
"('earth', 'today')",4
"('massive', 'today')",3
"('knew', 'today')",3
"('make', 'today')",3
"('im', 'today')",3
"('scientific', 'today')",3
"('kic', 'today')",3
"('ancient', 'much')",4
"('come', 'much')",14
"('kepler', 'much')",12
"('much', 'phenomenon')",11
"('much', 'relate')",3
"('great', 'much')",8
"('much', 'thus')",5
"('inner', 'much')",3
"('creating', 'much')",3
"('much', 'seems')",15
"('love', 'much')",11
"('much', 'school')",3
"('amazing', 'much')",4
"('came', 'much')",3
"('discovery', 'much')",5
"('knew', 'much')",6
"('ground', 'much')",3
"('fact', 'much')",11
"('much', 'number')",5
"('much', 'quickly')",3
"('incredible', 'much')",3
"('back', 'much')",11
"('flying', 'much')",3
"('much', 'youve')",3
"('actual', 'much')",5
"('much', 'tabby')",5
"('ancient', 'still')",4
"('ancient', 'come')",3
"('ancient', 'u')",5
"('ancient', 'even')",3
"('ancient', 'made')",4
"('alien', 'ancient')",8
"('ancient', 'like')",4
"('also', 'ancient')",3
"('ancient', 'light')",5
"('ancient', 'believe')",3
"('ancient', 'science')",6
"('ancient', 'last')",3
"('ancient', 'see')",3
"('ancient', 'seen')",3
"('ancient', 'star')",5
"('ancient', 'one')",4
"('ancient', 'discovery')",3
"('ancient', 'knew')",3
"('ancient', 'make')",3
"('ancient', 'natural')",4
"('ancient', 'fact')",3
"('ancient', 'hypothesis')",3
"('ancient', 'around')",4
"('ancient', 'planet')",5
"('ancient', 'may')",5
"('still', 'work')",8
"('seem', 'still')",4
"('still', 'tell')",6
"('phenomenon', 'still')",4
"('anomaly', 'still')",4
"('great', 'still')",9
"('connected', 'still')",3
"('still', 'thus')",3
"('significant', 'still')",4
"('creating', 'still')",3
"('seems', 'still')",3
"('love', 'still')",6
"('nature', 'still')",3
"('still', 'thought')",4
"('massive', 'still')",9
"('amazing', 'still')",5
"('last', 'still')",5
"('seen', 'still')",8
"('discovered', 'still')",4
"('one', 'still')",22
"('discovery', 'still')",3
"('knew', 'still')",4
"('signal', 'still')",5
"('pyramid', 'still')",3
"('fact', 'still')",9
"('number', 'still')",8
"('quickly', 'still')",4
"('hypothesis', 'still')",7
"('back', 'still')",10
"('mind', 'still')",4
"('aligned', 'still')",3
"('circle', 'still')",4
"('actual', 'still')",3
"('observing', 'still')",3
"('specie', 'still')",6
"('alien', 'astonishing')",3
"('amazing', 'astonishing')",3
"('come', 'observed')",6
"('come', 'seem')",5
"('come', 'phenomenon')",3
"('come', 'made')",9
"('come', 'inner')",3
"('come', 'creating')",3
"('come', 'seems')",5
"('come', 'school')",3
"('come', 'etc')",4
"('come', 'nature')",3
"('come', 'massive')",7
"('amazing', 'come')",5
"('come', 'number')",3
"('come', 'hypothesis')",3
"('come', 'flying')",3
"('circle', 'come')",3
"('come', 'created')",9
"('come', 'observing')",4
"('come', 'tabby')",4
"('come', 'jupiter')",6
"('come', 'specie')",3
"('observed', 'sphere')",7
"('observed', 'phenomenon')",9
"('anomaly', 'observed')",6
"('observed', 'really')",6
"('great', 'observed')",4
"('even', 'observed')",17
"('observed', 'thus')",4
"('observed', 'significant')",3
"('made', 'observed')",5
"('observed', 'slowly')",4
"('observed', 'seems')",4
"('get', 'observed')",9
"('observed', 'structure')",3
"('nature', 'observed')",3
"('civilization', 'observed')",5
"('massive', 'observed')",6
"('last', 'observed')",3
"('observed', 'see')",14
"('observed', 'wondering')",3
"('observed', 'seen')",4
"('came', 'observed')",3
"('observed', 'system')",19
"('discovery', 'observed')",4
"('make', 'observed')",6
"('observed', 'signal')",3
"('fact', 'observed')",6
"('kic', 'observed')",7
"('aligned', 'observed')",4
"('circle', 'observed')",3
"('created', 'observed')",3
"('observed', 'past')",4
"('jupiter', 'observed')",6
"('must', 'observed')",6
"('observed', 'specie')",3
"('dyson', 'kepler')",9
"('kepler', 'sphere')",7
"('kepler', 'tell')",4
"('far', 'kepler')",5
"('great', 'kepler')",5
"('kepler', 'scale')",3
"('kepler', 'truth')",4
"('kepler', 'seems')",3
"('found', 'kepler')",3
"('kepler', 'thought')",3
"('kepler', 'seen')",3
"('kepler', 'way')",8
"('discovery', 'kepler')",3
"('fact', 'kepler')",6
"('kepler', 'several')",5
"('kepler', 'number')",3
"('kepler', 'kic')",5
"('hypothesis', 'kepler')",3
"('around', 'kepler')",11
"('circle', 'kepler')",3
"('ever', 'kepler')",6
"('kepler', 'likely')",6
"('jupiter', 'kepler')",8
"('bird', 'u')",4
"('bird', 'even')",4
"('bird', 'thus')",3
"('bird', 'like')",3
"('bird', 'creating')",3
"('bird', 'earth')",3
"('bird', 'light')",4
"('bird', 'massive')",3
"('bird', 'star')",3
"('bird', 'system')",3
"('bird', 'fact')",3
"('dyson', 'work')",4
"('sphere', 'work')",4
"('tell', 'work')",5
"('towards', 'work')",3
"('dip', 'work')",4
"('far', 'work')",9
"('great', 'work')",6
"('even', 'work')",12
"('thus', 'work')",3
"('significant', 'work')",3
"('made', 'work')",3
"('embedded', 'work')",3
"('truth', 'work')",5
"('creating', 'work')",5
"('seems', 'work')",3
"('love', 'work')",5
"('school', 'work')",3
"('etc', 'work')",5
"('nature', 'work')",3
"('found', 'work')",3
"('civilization', 'work')",4
"('came', 'work')",3
"('system', 'work')",9
"('make', 'work')",10
"('im', 'work')",5
"('scientific', 'work')",3
"('around', 'work')",8
"('might', 'work')",5
"('mind', 'work')",5
"('circle', 'work')",3
"('created', 'work')",4
"('past', 'work')",3
"('must', 'work')",5
"('dyson', 'seem')",4
"('dip', 'dyson')",11
"('dyson', 'presumably')",3
"('dyson', 'scale')",4
"('dyson', 'truth')",3
"('dyson', 'slowly')",3
"('dyson', 'inner')",3
"('creating', 'dyson')",3
"('dyson', 'seems')",9
"('dyson', 'love')",3
"('dyson', 'found')",9
"('amazing', 'dyson')",4
"('dyson', 'seen')",5
"('discovery', 'dyson')",5
"('dyson', 'scientific')",6
"('dyson', 'signal')",4
"('dyson', 'several')",6
"('dyson', 'quickly')",5
"('dyson', 'flying')",3
"('circle', 'dyson')",4
"('created', 'dyson')",4
"('actual', 'dyson')",4
"('dyson', 'observing')",3
"('dyson', 'jupiter')",7
"('dyson', 'must')",12
"('dyson', 'specie')",3
"('doesnt', 'phenomenon')",5
"('anomaly', 'doesnt')",3
"('doesnt', 'really')",13
"('doesnt', 'scale')",3
"('doesnt', 'seems')",6
"('doesnt', 'nature')",3
"('doesnt', 'thought')",4
"('doesnt', 'massive')",6
"('doesnt', 'last')",3
"('doesnt', 'see')",18
"('doesnt', 'name')",3
"('doesnt', 'fact')",4
"('doesnt', 'number')",4
"('doesnt', 'kic')",4
"('doesnt', 'hypothesis')",5
"('created', 'doesnt')",4
"('doesnt', 'observing')",6
"('doesnt', 'past')",3
"('doesnt', 'ever')",6
"('doesnt', 'jupiter')",8
"('doesnt', 'may')",8
"('seem', 'sphere')",7
"('presumably', 'sphere')",3
"('scale', 'sphere')",4
"('sphere', 'truth')",4
"('inner', 'sphere')",3
"('creating', 'sphere')",3
"('seems', 'sphere')",11
"('love', 'sphere')",4
"('nature', 'sphere')",4
"('found', 'sphere')",14
"('sphere', 'thought')",14
"('amazing', 'sphere')",5
"('seen', 'sphere')",7
"('discovered', 'sphere')",3
"('discovery', 'sphere')",4
"('name', 'sphere')",3
"('scientific', 'sphere')",7
"('signal', 'sphere')",3
"('several', 'sphere')",6
"('number', 'sphere')",4
"('quickly', 'sphere')",5
"('flying', 'sphere')",4
"('appear', 'sphere')",3
"('mind', 'sphere')",6
"('sphere', 'youve')",3
