comment,cleaned_comment,label
for climate change activists this is like a post mortem rather than a diagnosis,climate change activist like post mortem rather diagnosis,1.0
"corelation between climate change and the disaster striking humanity is becoming clearer everyday... that they are man made causes behind climate change and disaster like CO2 emissions, water pollution, overfishing, among others.",corelation climate change disaster striking humanity becoming clearer everyday man made cause behind climate change disaster like co emission water pollution overfishing among others,1.0
What a total load of shyte. I threw my television in the bin over a decade ago. Thanks for reminding me what a wise move that was. Think I will skip the last hour 22 min of this fantasy.,total load shyte threw television bin decade ago thanks reminding wise move think skip last hour min fantasy,1.0
Earth will become like Mars in the future..,earth become like mar future,1.0
"Tree plantation can help us to perpetuate our climate from being worsted, we should be more aware of planting trees and saplings!
Every year there is a certain time comes when we can plant saplings and i think we should teach school students!!",tree plantation help u perpetuate climate worsted aware planting tree sapling every year certain time come plant sapling think teach school student,0.0
"All the people who only live off the land suffer the most. I think going back to horse and buggy would be great. Everybody grow their own food. No more big companies or poisonous plants. But this will never happen, and the poor will suffer the most. God be with us all.",people live land suffer think going back horse buggy would great everybody grow food big company poisonous plant never happen poor suffer god u,1.0
Climate change as you call it can't be repaired from the ground..there's more damage from the burn off of rockets..thermogenic heat is burning up everything..good luck with all that emissions stuff..,climate change call cant repaired groundtheres damage burn rocketsthermogenic heat burning everythinggood luck emission stuff,1.0
"What a load of bo..ocks...

When you can peg everything on the one thing, it gives a good excuse not to look at other things!

Pegging the whole ecological problem on to climate, and the whole climate problem to carbon, and assume we can alter the former by raging war on the latter is insanity.",load boocks peg everything one thing give good excuse look thing pegging whole ecological problem climate whole climate problem carbon assume alter former raging war latter insanity,1.0
"Just stop having children if you cant find water, it's not rocket science.  We rich countries are going to burn co2 to enjoy our privilege.  So please stop complaining about our good thing.",stop child cant find water rocket science rich country going burn co enjoy privilege please stop complaining good thing,1.0
"The question I would like tabled by the media is as follows. A consensus by experts, say the industrial revolution started circa 1760 in the Northern Hemisphere. Therefore for two centuries Britain, France,USA, Italy ,Sweden et al. Were using fossil fuels and pumping green house gases into the atmosphere. There was no global warming

Then in the late 1980' the western industralist's moved global manufacturing into the hottest part of the world. India , China, Vietnam etc.

Within 30 yrs the planet is suffering dramatic warming. Would the climate experts say this is a contributing factor? I would like know, because I think it is..",question would like tabled medium follows consensus expert say industrial revolution started circa northern hemisphere therefore two century britain franceusa italy sweden et al using fossil fuel pumping green house gas atmosphere global warming late western industralists moved global manufacturing hottest part world india china vietnam etc within yr planet suffering dramatic warming would climate expert say contributing factor would like know think,1.0
If I only care I would be crying and saying animals and mother nature is more important than humans no more important because if we didn’t live then the world would be different and in a bad way,care would cry saying animal mother nature important human important didnt live world would different bad way,0.0
This was foretold by Jesus. He told us the things that were going to happen. The earthquakes the floods all the changes that are happening. He is going to take out His Church and the great tribulation will begin. It will be like nothing ever before. He is coming. Do you know Jesus. He is the Creator God and He gave His Life on the cross. He gave His life for you. Don’t wait until it’s too late.,foretold jesus told u thing going happen earthquake flood change happening going take church great tribulation begin like nothing ever coming know jesus creator god gave life cross gave life dont wait late,1.0
"We started a chain reaction about 100 years ago that we wont be able to stop… global warming is here to stay… so enjoy what is left of the ride, it was nice while it lasted, whatever efforts they doing is just to make money… nothing serious, just corruption and power doing what they do best",started chain reaction year ago wont able stop global warming stay enjoy left ride nice lasted whatever effort make money nothing serious corruption power best,0.0
"Just think of how many jobs could be created if we put solar and turbine energy factories throughout the country and every country. It would change the world in so many ways but we have these oil greedy corporations, millionaires and billionaires calling the shots in this country and our planet is coming to an end. It is crazy.  We have the resources to change the outcome but no one wants to admit it is a problem and we just keep going on like somehow it will solve itself. Pretty soon it will be too late and our children and grandchildren will not have a planet to live in, it will be uninhabitable. I shake my head when these people out here say “oh there is no such thing as global warning they just have you believe nonsense. They will say stuff like “ The earth will take care of itself as it has for thousands of years.”  We got people in office that think the same thing and spread this false narrative  to people who support them on the idea. It is like one of those movies where a scientist will be trying to warn the government about a disaster coming and the governor says come on I will not alarm people it will create chaos  and then the disaster comes and blows the governor away and people are screaming and running. This is what is happening and the thing about it is we could solve homelessness, poverty and climate change with one step and that is taking all these old run down factories you see everywhere and turning them into natural energy factories and hire people all people, build housing for the factory workers and that too could create jobs and build skills for some of the people that need to learn so they can gain employment. There is so much change that could happen if we moved to natural energy but we aren’t doing it WHY?  If it is money well look at the money we are spending on these disasters they aren’t cheap. We need to demand change on every state capital building  as a United World.",think many job could created put solar turbine energy factory throughout country every country would change world many way oil greedy corporation millionaire billionaire calling shot country planet coming end crazy resource change outcome one want admit problem keep going like somehow solve pretty soon late child grandchild planet live uninhabitable shake head people say oh thing global warning believe nonsense say stuff like earth take care thousand year got people office think thing spread false narrative people support idea like one movie scientist trying warn government disaster coming governor say come alarm people create chaos disaster come blow governor away people screaming running happening thing could solve homelessness poverty climate change one step taking old run factory see everywhere turning natural energy factory hire people people build housing factory worker could create job build skill people need learn gain employment much change could happen moved natural energy arent money well look money spending disaster arent cheap need demand change every state capital building united world,1.0
"Id love to believe you, but the only thing I see changing is that people pushing the green agenda, the climate cult, are getting more rich and rich and more rich more money, more money, in their pockets that's all I see  changing",id love believe thing see changing people pushing green agenda climate cult getting rich rich rich money money pocket thats see changing,1.0
"Our council in  australia have recently made it a crime  to grow trees on your property and majority don't back on to a forrest so makes no sense ,you can't have a tree  fully grown existing tree or plant a seedling near your house somewhere 3 to 4 meters of your house so we have a 1000 square block and have planted lots of trees so most will need removing under this new rule,we planted heavily as we wanted to cool our house and property temp down plus provide a environment for the wildlife which have flourished each year ,some being endangered species ,we also  put in water tanks years ago to save water and guess what the council is bringing in rules to outlaw there use unless you have a farm it doesn't make sense as we live in a country wheatbelt area so most of the rainwater   goes down the street drain and into  our river, these insane state rules are punishing people like us trying to do something to reduce our power consumption plus putting back trees which our country have removed 90% of the states natural forests  so it's important to put trees and other plant life back, last year our summer temp was over 45 degrees for nearly 5 weeks so we really need to plant trees  especially residential areas so governments start by supporting people like us trying to put in habitat back on our own land,using our own labour and using our funds to purchase trees and other plant life we as a society need to put back what has been removed over the last 100 to 150 years and people need to demand better governing of our environment as these jack asses have destroyed our once beautiful country",council australia recently made crime grow tree property majority dont back forrest make sense cant tree fully grown existing tree plant seedling near house somewhere meter house square block planted lot tree need removing new rulewe planted heavily wanted cool house property temp plus provide environment wildlife flourished year endangered specie also put water tank year ago save water guess council bringing rule outlaw use unless farm doesnt make sense live country wheatbelt area rainwater go street drain river insane state rule punishing people like u trying something reduce power consumption plus putting back tree country removed state natural forest important put tree plant life back last year summer temp degree nearly week really need plant tree especially residential area government start supporting people like u trying put habitat back landusing labour using fund purchase tree plant life society need put back removed last year people need demand better governing environment jack ass destroyed beautiful country,1.0
Propaganda...the rich people who run the planet just want more control. Yes there are problems but don't let them brainwash you into believing overpopulation is the problem or that we are to blame. THEY built this system and now they want you to live without any comfort while they will still live like kings...wake up people,propagandathe rich people run planet want control yes problem dont let brainwash believing overpopulation problem blame built system want live without comfort still live like kingswake people,1.0
"its far too late to change its course , this is mankind the worst kind falt ,not enough will hop on the bus to help change the world can't expect a handful to make the change need everyone to hop on the bus",far late change course mankind worst kind falt enough hop bus help change world cant expect handful make change need everyone hop bus,0.0
"If Climate Change is soooo bad why are Democrats sending workers back to the office, isn't that counterproductive & making matters enormously worse. Do Democrats Care? 🤔",climate change soooo bad democrat sending worker back office isnt counterproductive making matter enormously worse democrat care,0.0
"GO VEGAN
Cutting Out Beef Could Cut Agricultural Land Use In Half. And a vegan diet can greatly reduce your methane footprint",go vegan cutting beef could cut agricultural land use half vegan diet greatly reduce methane footprint,1.0
"I am afraid that all predictions climate scientists are making are wrong and that things are heating up way faster than even the most pessimist predictions. Svalbard is allready something like six degrees warmer than before, and over here in the Netherlands spring is allready over 2 degrees warmer than in the 1980's With the thawing of the permafrost under the boreal forests first vast amounts of methane will go into the atyhmosphere, and crazy amounts of carbon stored in the permafrost will be metabolised by funghi once the soil is thawed and drained.",afraid prediction climate scientist making wrong thing heating way faster even pessimist prediction svalbard allready something like six degree warmer netherlands spring allready degree warmer thawing permafrost boreal forest first vast amount methane go atyhmosphere crazy amount carbon stored permafrost metabolised funghi soil thawed drained,1.0
"Ecological grief (or eco-grief), or in particular climate grief, refers to the sense of loss that arises from experiencing or learning about environmental destruction or climate change. Environmental grief can be defined as ""the grief reaction stemming from the environmental loss of ecosystems by natural and man-made events."" Another definition is ""the grief felt in relation to experienced or anticipated ecological losses, including the loss of species, ecosystems, and meaningful landscapes due to acute or chronic environmental change."" Environmental disruption, such as the loss of biodiversity, or even the loss of inanimate environmental features like sea ice, cultural landscapes, or historic heritage can also cause negative psychological responses, such as ecological grief or solastalgia. Solastalgia (/ˌsɒləˈstældʒə/) is a neologism, formed by the combination of the Latin words sōlācium (comfort) and the Greek root -algia (pain, suffering, grief), that describes a form of emotional or existential distress caused by environmental change. It is best described as the lived experience of negatively perceived environmental change. A distinction can be made between solastalgia linked to distress about what is in the process of negatively perceived change and eco-anxiety linked to what may happen in the future (associated with ""pre-traumatic stress"", in reference to post-traumatic stress). Eco-anxiety (short for ecological anxiety and also known as eco-distress or climate-anxiety) has been defined as ""a chronic fear of environmental doom"". Extensive studies have been done on ecological anxiety, and various definitions remain in use. Another widely cited definition is: ""the generalized sense that the ecological foundations of existence are in the process of collapse."" Some scholars use the term eco-anxiety as a synonym for climate-anxiety, while others like to treat the terms separately. While much ecological disruption results from climate change, some is caused by direct human activity, such as deforestation. The condition is not a medical diagnosis and is regarded as a rational response to the reality of climate change; however, severe instances can have a mental health impact if left without alleviation. There is also evidence that eco-anxiety is caused by the way researchers frame their research and their narratives of the evidence about climate change: if they do not consider the possibility of finding any solution to overcome climate change and for individuals to make a difference, they contribute to this feeling of powerlessness. Eco-anxiety is an unpleasant emotion, though it can also motivate useful behavior such as the gathering of relevant information. However, it can also manifest as conflict avoidance, or even be ""paralyzing"". The Holocene extinction, or Anthropocene extinction, is the ongoing extinction event during the Holocene epoch. The extinctions span numerous families of plants and animals, including mammals, birds, reptiles, amphibians, fish, invertebrates, and affecting not just terrestrial species but also large sectors of marine life. With widespread degradation of biodiversity hotspots, such as coral reefs and rainforests, as well as other areas, the vast majority of these extinctions are thought to be undocumented, as the species are undiscovered at the time of their extinction, which goes unrecorded. The current rate of extinction of species is estimated at hundred to thousand times higher than natural background extinction rates, and is increasing.",ecological grief ecogrief particular climate grief refers sense loss arises experiencing learning environmental destruction climate change environmental grief defined grief reaction stemming environmental loss ecosystem natural manmade event another definition grief felt relation experienced anticipated ecological loss including loss specie ecosystem meaningful landscape due acute chronic environmental change environmental disruption loss biodiversity even loss inanimate environmental feature like sea ice cultural landscape historic heritage also cause negative psychological response ecological grief solastalgia solastalgia slstld neologism formed combination latin word slcium comfort greek root algia pain suffering grief describes form emotional existential distress caused environmental change best described lived experience negatively perceived environmental change distinction made solastalgia linked distress process negatively perceived change ecoanxiety linked may happen future associated pretraumatic stress reference posttraumatic stress ecoanxiety short ecological anxiety also known ecodistress climateanxiety defined chronic fear environmental doom extensive study done ecological anxiety various definition remain use another widely cited definition generalized sense ecological foundation existence process collapse scholar use term ecoanxiety synonym climateanxiety others like treat term separately much ecological disruption result climate change caused direct human activity deforestation condition medical diagnosis regarded rational response reality climate change however severe instance mental health impact left without alleviation also evidence ecoanxiety caused way researcher frame research narrative evidence climate change consider possibility finding solution overcome climate change individual make difference contribute feeling powerlessness ecoanxiety unpleasant emotion though also motivate useful behavior gathering relevant information however also manifest conflict avoidance even paralyzing holocene extinction anthropocene extinction ongoing extinction event holocene epoch extinction span numerous family plant animal including mammal bird reptile amphibian fish invertebrate affecting terrestrial specie also large sector marine life widespread degradation biodiversity hotspot coral reef rainforest well area vast majority extinction thought undocumented specie undiscovered time extinction go unrecorded current rate extinction specie estimated hundred thousand time higher natural background extinction rate increasing,1.0
"How tragic, that those with power who believe that this is just a natural cycle, that earth have gone thru before, fail to acknowledge that we humans have impacted and speeded up this process due to over development, burning fossil fuels, pollution, increasing demands on natural resources and considering the political and corporate refusal to take drastic action to seriously slow climate change, which they should have decades ago, the future of humanity, as we know it is bleak, even the boundary’s lines of countries must change as those populations within countries most affected migrate, for if we don’t I hate to imagine what the consequences will be…",tragic power believe natural cycle earth gone thru fail acknowledge human impacted speeded process due development burning fossil fuel pollution increasing demand natural resource considering political corporate refusal take drastic action seriously slow climate change decade ago future humanity know bleak even boundary line country must change population within country affected migrate dont hate imagine consequence,0.0
"Here's a novel idea.....With 10's of thousands of immigrants sitting around in our country, how about putting them to work. I can see 10's of thousands of acres of wood  and brushland in California that could be cleaned up with raking and mulching so that we don't have to blame climate change for out of control fires in the urban sprawl areas in California. Areas that should not be occupied as they are naturally dry as a bone for big parts of every year or two. If they don't like this kind of work......They know where the border is to get home.",here novel ideawith thousand immigrant sitting around country putting work see thousand acre wood brushland california could cleaned raking mulching dont blame climate change control fire urban sprawl area california area occupied naturally dry bone big part every year two dont like kind workthey know border get home,1.0
The biggest Fraud ever and the people are starting to realise now. Planet has always warmed and cooled. All that concrete everywhere. The elites decided years ago to make the world poorer to save the worlds resources and thats when the climate tax come about. If you pay its fine and if your poor your stuffed climate tax this is wonderful for this the rich can Poulte as much as they want because they can afford to pay. Haven't you ever wondered why its changed from global warming to climate change thats because they have been wrong and scientists that dont agree don't get funded for there research. And if so much evidence why not debate about it with each other. Thats  because they say the science is settled yeah right. Climate change is there way to control the people. We are all so stupid. Even things like this video are aloud but if someone puts there argument across saying they disagree then there video gets taken down from Google. Hmm wonder why wake up people. Its warming yes but not through c02. Everything they said in the 90s hasn't happened cold is what we should be worried about not heat. Humidity has thrived in warm periods. Wake up before its to late.,biggest fraud ever people starting realise planet always warmed cooled concrete everywhere elite decided year ago make world poorer save world resource thats climate tax come pay fine poor stuffed climate tax wonderful rich poulte much want afford pay havent ever wondered changed global warming climate change thats wrong scientist dont agree dont get funded research much evidence debate thats say science settled yeah right climate change way control people stupid even thing like video aloud someone put argument across saying disagree video get taken google hmm wonder wake people warming yes c everything said hasnt happened cold worried heat humidity thrived warm period wake late,1.0
"climate change will end the instant all of these measures are implemented simultaneously: shut down every single factory; ban all machines that polluted, beginning with cars, trains, planes, motorcycles, boats, etc; introduce a planetary legislation of the willing which would declare a crusade against the sun - who is the number one perpetrator of climate change through its cyclical phases; and finally, have a meaningful conversation with the planet about how it needs to grow some so to start to take matters in its own hands and end these nuisances on its well-being...i mean, one would think that after billions of years of existence, the planet would have the expertise to manage this climate change - that never occurred prior ever for the planet has been exactly the same since it came into existence (most likely it was built via a 3d printer to look how it does now). do all of these and you end climate change.",climate change end instant measure implemented simultaneously shut every single factory ban machine polluted beginning car train plane motorcycle boat etc introduce planetary legislation willing would declare crusade sun number one perpetrator climate change cyclical phase finally meaningful conversation planet need grow start take matter hand end nuisance wellbeingi mean one would think billion year existence planet would expertise manage climate change never occurred prior ever planet exactly since came existence likely built via printer look end climate change,1.0
"The concept of a 'global community' often mentioned in the media can seem like mere rhetoric. In reality, nations and corporations prioritize self-interest. Concern for the impact of CO2 on people often takes a back seat. Profit reigns supreme. This is also why solar energy struggles against the might of entities like Aramco. Despite being cost-effective and environmentally friendly, solar energy falls short on the profit scale",concept global community often mentioned medium seem like mere rhetoric reality nation corporation prioritize selfinterest concern impact co people often take back seat profit reign supreme also solar energy struggle might entity like aramco despite costeffective environmentally friendly solar energy fall short profit scale,1.0
So satisfying I had a good time watching this on the toilet,satisfying good time watching toilet,1.0
"For us, from poor countries, global warming is like fairy tales. We are much more worried about famine, rising crime rates and lack of basic infrastructure. Let’s garantee the basic life conditions to everyone, than we can talk.",u poor country global warming like fairy tale much worried famine rising crime rate lack basic infrastructure let garantee basic life condition everyone talk,1.0
"We definitely should slow down the global warming that is being created by humans , but in no way could we STOP the climate from changing. The climate has been changing for billions of years and will always continue to do just that. . .change.
We couldn't STOP the climate from changing anymore than we could stop a volcano from erupting or stop methane gasses leaking from the oceans. What nobody is talking about is preparing for the inevitable , the climate will continue to change like it always does so we really need to prepare. Slowing down the damage we're doing will only buy us some time but eventually the climate will indeed change . . .start preparing",definitely slow global warming created human way could stop climate changing climate changing billion year always continue change couldnt stop climate changing anymore could stop volcano erupting stop methane gas leaking ocean nobody talking preparing inevitable climate continue change like always really need prepare slowing damage buy u time eventually climate indeed change start preparing,1.0
"The textile facades to reduce cooling costs @52:00  sounds good but it takes energy and raw materials to make the fabric, transport and install it, uninstall it in the winter, and then any kind of fabric or plastics degrade under the UV of the sun etc and will wind up having to be disposed of and replaced",textile facade reduce cooling cost sound good take energy raw material make fabric transport install uninstall winter kind fabric plastic degrade uv sun etc wind disposed replaced,1.0
"As long as we keep adding more people exponentially, we will NEVER reduce emissions enough, like it said- we'd have to reduce current emissions bby a whopping 50% while at the SAME TIME the population will INCREASE by billions!
This is the results of 8 BILLION people on a finite sealed planet, and both India and China have been adding a lot more motor vehicles and air conditioners- they want both.
The USA in  1800 had just about 10-12 million people, only 10 years later- by 1900 had  75 million people, by just 50 years later that DOUBLED to 150 million, just 55 years later it doubled again to 300 million, now its 333 million and this kind of growth is UNSUSTAINABLE no matter what metric is used.
We need one child per couple NOT per marriage! eliminating all deductions and tax benefits etc that encourage having any more than ONE child, and then safe legal on demand abortion.

@47:45 The idea of paying a helicopter  1300 euros for 4-5 days worth of water to make multiple trips carrying water up to his cows on a dry mountain pasture because the well has gone dry due to lack of rain is ridiculous, maybe it's time to get out of the cow business- better for the environment and everything else, cows and meat production waste vast amounts of water, grain and resources.",long keep adding people exponentially never reduce emission enough like said wed reduce current emission bby whopping time population increase billion result billion people finite sealed planet india china adding lot motor vehicle air conditioner want usa million people year later million people year later doubled million year later doubled million million kind growth unsustainable matter metric used need one child per couple per marriage eliminating deduction tax benefit etc encourage one child safe legal demand abortion idea paying helicopter euro day worth water make multiple trip carrying water cow dry mountain pasture well gone dry due lack rain ridiculous maybe time get cow business better environment everything else cow meat production waste vast amount water grain resource,1.0
How awesome is it that humanity started out as nomadic tribes and now thanks to global warming we will soon return to being a nomadic people 😊,awesome humanity started nomadic tribe thanks global warming soon return nomadic people,1.0
There is no Climate Emergency says 500 expert scientists in a letter sent to the United Nations. A great climatologist Dr.Patrick Moore ( formerly of Greenpeace) does a good job debunking the Climate Alarmism.the United Nations are planning a one world Marxist government by 2030 and are using  Climate Change scare tactics.,climate emergency say expert scientist letter sent united nation great climatologist drpatrick moore formerly greenpeace good job debunking climate alarmismthe united nation planning one world marxist government using climate change scare tactic,1.0
"It's hard to understand how we can continue to grow the population by another 1-3 billion people, have the lifestyle that we're used to in the West, and allow developing countries to continue developing.  Something has got to give somewhere.  We could have likely solved this with more solar panels if we had continued the path we tentatively started down in the 1970s, but at this point, it sure seems like we need to methodically reduce population, reduce our standard of living in the West, _and_ migrate everything to renewables.  I don't see any of that happening to a degree that matters, and I hope I'm wrong.",hard understand continue grow population another billion people lifestyle used west allow developing country continue developing something got give somewhere could likely solved solar panel continued path tentatively started point sure seems like need methodically reduce population reduce standard living west migrate everything renewables dont see happening degree matter hope im wrong,1.0
"Here a climate report from Germany 1911 (from Reclams Universum Weltrundschau):
""If one subjects the temperature conditions of the last few months to a critical examination, they were not abnormal in the sense that new heat records were set in Germany, in Central Europe in general. It is true that the temperature in a number of German locations has reached 35 – 37½° in the shade during the past dog days, but this has also been the case in previous years, yes, these high temperature values ​​are within the borders of the German Reich not too long ago, in the hot August of 1892, and even the absolute maximum temperature of this summer, which was reached on July 28, 1911 in Chemnitz with 40° in the shade, does not yet represent a record, since on August 18, 1892 in Reichenhall that thermometer had even risen to 41½°.

More striking and remarkable than the extremely high maximum temperatures of last summer was the long duration of the almost four-week hot period of the dog days, the tendency towards clear, dry and therefore also warm weather, which had already existed since the beginning of spring and which after a short Setbacks to rain and cold always broke through anew. This trend towards dry and hot high-pressure weather, which persisted even after the end of the main heat wave, persisted until the dawn of autumn, well into September; On September 8th, Frankfurt a.M. and Dresden still recorded 35°, on the 8th Aachen and Kleve 34°, and even on the 13th numerous places still managed to heat up to 30-31°, a temperature that during the four past cool years has not been reached in some places throughout the summer. Hand in hand with this came an immense drought in most parts of the country.""

""Those who doubt our climate will now be convinced for a while that Europe is not yet on the verge of a new ice age, and that the “good old days” were no better and no worse than the present epoch when it came to the weather. There have always been extraordinarily hot and just as abnormally cool summers, even if hot summers have been remarkably rare in recent decades. However, this is a phenomenon that can easily be explained by the unpredictability of the temperate zone climate and has long been known to meteorologists. They know very well - observations which have now extended over almost two centuries have proved this as evidence - that the cool summers, as well as the warm ones, show a pronounced tendency to appear in groups. According to Lehr's investigations into the climate of Berlin, which can confidently be regarded as applicable to the whole of northern Germany, eight cool summers followed one another in the years from 1881 to 1888 (it is true that the four summers from 1907 to 1910 were all cool yes, still remembered). Going further back in the history of the weather, one finds, in the years from 1730 to 1747, 18 cool summers that followed one another without interruption, just as fifteen warm summers formed an uninterrupted sequence from 1756 to 1770.”",climate report germany reclams universum weltrundschau one subject temperature condition last month critical examination abnormal sense new heat record set germany central europe general true temperature number german location reached shade past dog day also case previous year yes high temperature value within border german reich long ago hot august even absolute maximum temperature summer reached july chemnitz shade yet represent record since august reichenhall thermometer even risen striking remarkable extremely high maximum temperature last summer long duration almost fourweek hot period dog day tendency towards clear dry therefore also warm weather already existed since beginning spring short setback rain cold always broke anew trend towards dry hot highpressure weather persisted even end main heat wave persisted dawn autumn well september september th frankfurt dresden still recorded th aachen kleve even th numerous place still managed heat temperature four past cool year reached place throughout summer hand hand came immense drought part country doubt climate convinced europe yet verge new ice age good old day better worse present epoch came weather always extraordinarily hot abnormally cool summer even hot summer remarkably rare recent decade however phenomenon easily explained unpredictability temperate zone climate long known meteorologist know well observation extended almost two century proved evidence cool summer well warm one show pronounced tendency appear group according lehrs investigation climate berlin confidently regarded applicable whole northern germany eight cool summer followed one another year true four summer cool yes still remembered going back history weather one find year cool summer followed one another without interruption fifteen warm summer formed uninterrupted sequence,1.0
"They all flew in huge planes to attend their meetings about climate change and how things need to change and emissions greatly reduced , perhaps 1 of them will think about having a zoom meeting next yr and not flying . 
smdh",flew huge plane attend meeting climate change thing need change emission greatly reduced perhaps think zoom meeting next yr flying smdh,1.0
"\\ TIME HAS RUN OUT !! John 3:16 For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life. Don't ignore this message... REPENT NOW !! TRUST that God raised Him from the dead !! By FAITH accept JESUS's blood alone as payment for your sins unto Salvation, to escape what's about to happen !!",time run john god loved world gave begotten son whosoever believeth perish everlasting life dont ignore message repent trust god raised dead faith accept jesus blood alone payment sin unto salvation escape whats happen,1.0
"Global warming? More like global cooling. Yesterday morning it was 65°F in Central Georgia. In mid August. I can't remember the last time it was this cool. Normally we're in triple digits this time of the year. Base temperature not ""heat index"" or ""feels like"" temperatures. The lows would be 80°F or higher. We've been seeing lows in the 60s and low to mid 70s. This past winter Los Angeles had more snow than they've ever seen. The climate is merely a cycle that has been happening since the beginning.",global warming like global cooling yesterday morning f central georgia mid august cant remember last time cool normally triple digit time year base temperature heat index feel like temperature low would f higher weve seeing low low mid past winter los angeles snow theyve ever seen climate merely cycle happening since beginning,1.0
"🔥"" CLIMATE CHANGE"" is not only a giant ball of bs but it's a psyop brought about from the same people trying to enact the new world order, great reset and social credit /cbdc slave systems. There is NO 'climate change' and 'sustainability' is a fairy tale, there IS Climate POLLUTION brought about from the very industries most multi-national corporations and ultra wealthy own, such as airlines, coal burning, miltary industrial complex and above all others, ocean tanker traffic. One giant shipping tanker produces as much pollution as a large city and when they burn their 'dirty fuels' ( all the debris/oil sludge/etc most engines cannot run on), they produce as much as a large city in a tiny fraction of the time. Shipping tankers also pump out massive amounts of smoke stack soot which then blows onto lands such as Greenland and coats the ice causing it to heat up and melt. These tankers also sit off the coasts of cities and just pump out exhaust 24/7 onto the people living nearby causing untold amounts of severe respiratory health issues and cancers. On top of this serious issues of tanker traffic pollution is the badly unreported and extremely serious act of 'cloud seeding' and 'weather modification' that's been going on since the Vietnam war, all over our world. This is NOT a conspiracy theory, it's a blatant fact and IS responsible for the most insane weather effects and severe health issues suffered by people everywhere. HOW dropping aluminum dust particles over a large area is any good for anyone is insane, yet it is happening DAILY everywhere, this is also why we keep seeing massive fires all over, the aluminum dust particles ignite and increase the rapid spreading of fires massively. So please, DO SOME REAL HOMEWORK, RESEARCH and learn for yourself just how much bs this thing they call 'climate change' truly is. It's a United Nations Agenda 2030 criminal psyop meant to make humanity feel guilty for living, hence the 'CO2' garbage and 'carbon neutral' blah blah, YOU are the carbon they want to neutralize....OPEN YOUR EYES......🔥",climate change giant ball b psyop brought people trying enact new world order great reset social credit cbdc slave system climate change sustainability fairy tale climate pollution brought industry multinational corporation ultra wealthy airline coal burning miltary industrial complex others ocean tanker traffic one giant shipping tanker produce much pollution large city burn dirty fuel debrisoil sludgeetc engine run produce much large city tiny fraction time shipping tanker also pump massive amount smoke stack soot blow onto land greenland coat ice causing heat melt tanker also sit coast city pump exhaust onto people living nearby causing untold amount severe respiratory health issue cancer top serious issue tanker traffic pollution badly unreported extremely serious act cloud seeding weather modification thats going since vietnam war world conspiracy theory blatant fact responsible insane weather effect severe health issue suffered people everywhere dropping aluminum dust particle large area good anyone insane yet happening daily everywhere also keep seeing massive fire aluminum dust particle ignite increase rapid spreading fire massively please real homework research learn much b thing call climate change truly united nation agenda criminal psyop meant make humanity feel guilty living hence co garbage carbon neutral blah blah carbon want neutralizeopen eye,1.0
People are emotional which is good people are stupid which is bad.... Put the 2 together and you have hordes of millions of people following climate change bs.... We're only now starting to get back to the high temperatures of the 1930s..... All the real scientists especially ones who look at Paleo climate and ice quarters there are brief periods of warming followed by tens of thousands of years of cooling..... It happens over and over and over co 2 now is just over 400  Is PPM.... There have been many times in the long past where co 2 is 4 to 5000 PPM.... Yet we're still here all the species make it through.... Stupid stupid people.... Wake up it's about money money money money money money money money money,people emotional good people stupid bad put together horde million people following climate change b starting get back high temperature real scientist especially one look paleo climate ice quarter brief period warming followed ten thousand year cooling happens co ppm many time long past co ppm yet still specie make stupid stupid people wake money money money money money money money money money,1.0
"Fine film! Except for one failing: electro-mechanical carbon dioxide capture and storage is way too expensive and the risks of the machinery and pipelines are too great. 
Waste less energy by gradually converting to modern heating and cooling technology, building more compact and better insulated homes and businesses. Manufacture locally to reduce transportation energy cost - its not just the vehicle fuel - cement and asphalt are huge energy wasters for every lane we build.😊😊",fine film except one failing electromechanical carbon dioxide capture storage way expensive risk machinery pipeline great waste less energy gradually converting modern heating cooling technology building compact better insulated home business manufacture locally reduce transportation energy cost vehicle fuel cement asphalt huge energy waster every lane build,1.0
"I am so confused by climate change. The attribution is crazy, like it's responsible for too much rain and droughts, hot and cold weather etc and I'm just wondering if there is any climataolgical effect that wouldn't be associated with climate change?",confused climate change attribution crazy like responsible much rain drought hot cold weather etc im wondering climataolgical effect wouldnt associated climate change,1.0
"Global warming is a fake sham just like the fake main stream media news ,fake globe earth fake outer space .it is all bs to take away your freedom no more no less..bunch of lies the earth has warmed and cooled million 
s and millions of times since there is millions of years of fake ass evolution goddammed sheeples i swear",global warming fake sham like fake main stream medium news fake globe earth fake outer space b take away freedom lessbunch lie earth warmed cooled million million time since million year fake as evolution goddammed sheeples swear,1.0
