comment,cleaned_comment,label
"Science is not supposed to be used to try and prove something. Just like it's not supposed to be used to try and disprove something. Science is a method used to give information to others without the biases we naturally employ. Jumping to conclusions, and calling them hypotheses, is just a FAIL. Check your opinions, beliefs, emotions at the door, and just observe what is being shown. Say 'I don't know,' because you, I, we, most likely don't.",science supposed used try prove something like supposed used try disprove something science method used give information others without bias naturally employ jumping conclusion calling hypothesis fail check opinion belief emotion door observe shown say dont know likely dont,1.0
"Seems to be a case of desperately wanting to believe in aliens. I believe science will say the odds of a single molecule being formed by random chance is something less than one out of all the particles in the entire universe, yet molecules are constantly being formed. Seems to me that one might have to believe that life simply cannot exist due to random chance, without believing in beating astronomically bad odds. Believing something is directing life is far less of a stretch than believing it happens randomly.",seems case desperately wanting believe alien believe science say odds single molecule formed random chance something less one particle entire universe yet molecule constantly formed seems one might believe life simply exist due random chance without believing beating astronomically bad odds believing something directing life far less stretch believing happens randomly,0.0
"I know what it is, but since the NASA lately prooven only that they like to fool people, I will keep to myself. It is very obvious and simple and basic astronomy knowledge. After all I cannot believe, that you made a performance to show the whole world how little you know about science...",know since nasa lately prooven like fool people keep obvious simple basic astronomy knowledge believe made performance show whole world little know science,1.0
Why do we always go with a theory that can never be proved. We dont believe in God. But we do believe in aliens......?  We are a walking contradiction. I love science but i love of facts as well. Sometimes what comes out of science you can here what the scientist believe through how he frames his theory.,always go theory never proved dont believe god believe alien walking contradiction love science love fact well sometimes come science scientist believe frame theory,1.0
Love the Death Star hypothesis,love death star hypothesis,1.0
"Cool cartoon ,good for kids.",cool cartoon good kid,1.0
If an Alien race was so advanced to harness the energy of their sun via a building a mega structure around its star or part of it to capture more of its energy they would likely have the intelligence and developed the science to create their energy needs via fusion which we on earth have been trying to develop the past 30+ years and may well have figured out finally within the next 30 years or so ourselves.,alien race advanced harness energy sun via building mega structure around star part capture energy would likely intelligence developed science create energy need via fusion earth trying develop past year may well figured finally within next year,1.0
"Tell me why no-one seems to have contemplated the entire possibility of an alien ship which is significantly intermediate in distance between us and the star? That would certainly explain the transient light reduction(s) from an otherwise nominally shining star, and the complete absence of any heat emissions - indeed, certainly any evident ones. It is furthermore, VASTLY more likely, than some ABSURD notion of a ""megastructure"". Speaking of not defying the laws of physics, have these astronomers ever walked across the academic aisle, and asked the engineers for their comment(s) on (a) the entire subject matter of ""Absorbing energy"" out of something like that, (b) the RIDICULOUS NIGHTMARE of attempting to build it, and (c) doing that, when you are presumably ""out of energy""(???Meaning What, exactly???) to start with? Surely, if we recognize the entire possibility of extraterrestrial life, we could probably make the giant intellectual leap, to recognizing the possibility that they are in a spaceship (however advanced, by the way), that is simply somewhere in space, literally in the way of our line of sight with the given star! Geoff Rohde",tell noone seems contemplated entire possibility alien ship significantly intermediate distance u star would certainly explain transient light reduction otherwise nominally shining star complete absence heat emission indeed certainly evident one furthermore vastly likely absurd notion megastructure speaking defying law physic astronomer ever walked across academic aisle asked engineer comment entire subject matter absorbing energy something like b ridiculous nightmare attempting build c presumably energymeaning exactly start surely recognize entire possibility extraterrestrial life could probably make giant intellectual leap recognizing possibility spaceship however advanced way simply somewhere space literally way line sight given star geoff rohde,1.0
"It is just a massive black hole where all the bad songs, poor movies, stupid comments, presidential tweets and crappy youtube videos go to die!!!  There's a reason it is so far away.",massive black hole bad song poor movie stupid comment presidential tweet crappy youtube video go die there reason far away,0.0
"What about a red star in a binary formation with a white dwarf? With billions of stars, I can't help but believe there are more reasonable hypotheses than something like a 40 million  kilometre Dyson shield. Anyway, we all know Dyson make vacuum cleaners, not solar panels....so I can't help but think the whole Dyson idea sucks....",red star binary formation white dwarf billion star cant help believe reasonable hypothesis something like million kilometre dyson shield anyway know dyson make vacuum cleaner solar panelsso cant help think whole dyson idea suck,1.0
Old news We all know the huge Death Star was taken out years ago by the Mullion Falcon . This would show up like this,old news know huge death star taken year ago mullion falcon would show like,1.0
"It seems to me, that what it is showing , is a planet with a like Saturn ring, a generally disc shaped, but probably the ring is very much not evenly distributed and when seen from the edge profile behaves more like a planet , but when seen face on it is more irregular on obstructing the star’s light towards observing field. Plus can be on an elliptical path around the star.",seems showing planet like saturn ring generally disc shaped probably ring much evenly distributed seen edge profile behaves like planet seen face irregular obstructing star light towards observing field plus elliptical path around star,1.0
"This was recently tracked to a series of remarkably unlikely events that have been described as been miraculous. The cause of the blank data is that the various nerdy amateur and professional astronomers all managed to get lucky periodically (and miraculously at the same time every several months) and thus the lack of light from the star is because the nerds were seeing stars of their own, but not through their telescopes for once.",recently tracked series remarkably unlikely event described miraculous cause blank data various nerdy amateur professional astronomer managed get lucky periodically miraculously time every several month thus lack light star nerd seeing star telescope,1.0
"All stars in the universe are composed of the same elements as our star. Stars are thermonuclear breeder reactors,they function for billions of earth years making their own fuel. Stars can do this for a great dueration before refueling recycling! There are millions of planets in our galaxy that have humanoid life!! all stars are the same composition all planets are star meterial all planets that are the right distance from their parent star and have H2O like earth they have humanoid life. If the size is right the distance is right and there is water, there is humanoid life for sure!! It would be  mathematicily impossiable not to have have humanoid life elseware in our galaxy all stars have matter orbiting it",star universe composed element star star thermonuclear breeder reactorsthey function billion earth year making fuel star great dueration refueling recycling million planet galaxy humanoid life star composition planet star meterial planet right distance parent star ho like earth humanoid life size right distance right water humanoid life sure would mathematicily impossiable humanoid life elseware galaxy star matter orbiting,1.0
"The late great Patrick Moore said nothing has ever been detected as alien life. Until now, we are alone in this vast universe. What are we heading towards.........",late great patrick moore said nothing ever detected alien life alone vast universe heading towards,1.0
"what about aligned planets like in the solar system? ""Alien superstructeres"", come on",aligned planet like solar system alien superstructeres come,1.0
"boring click bate titled TED talk, mentioning aliens to talk about an anomaly. I feel cheated",boring click bate titled ted talk mentioning alien talk anomaly feel cheated,0.0
"I love seeing her interviews. She's so passionate! TedTalks typically have passionate speakers but sometimes, unfortunately, they are not good speakers. Lol. Presentations like this are what make TT so great 🙂",love seeing interview shes passionate tedtalks typically passionate speaker sometimes unfortunately good speaker lol presentation like make tt great,1.0
"You don't have enough data, you need more than 4 years of data to make a professional analysis. But it's really great to see a female up on stage proclaiming her great discovery.",dont enough data need year data make professional analysis really great see female stage proclaiming great discovery,1.0
"Seems like there's something in orbit, maybe massive jagged chunks of a planet that never was, fragments of which sometimes transit the star from Kepler's perspective.",seems like there something orbit maybe massive jagged chunk planet never fragment sometimes transit star kepler perspective,1.0
"If something large crashed INTO a star.....you'd see an uneven dip. The pre-collision curve would be fairly typical. The post-collision curve would non-typical.
The collision of a dead-system (dark star and it's satellites) could result in a few of the uneven dips, of various sizes, and themselves distributed unevenly.
Possibly, some of the cannibalized system would fall into a more-or-less stable orbits, resulting in new, but normal, dips in the future.
Said more-or-less stable orbits would settle into stable or non-stable orbits....so some non-normal dips could still be seen, but likely far fewer of them, long into the future.",something large crashed staryoud see uneven dip precollision curve would fairly typical postcollision curve would nontypical collision deadsystem dark star satellite could result uneven dip various size distributed unevenly possibly cannibalized system would fall moreorless stable orbit resulting new normal dip future said moreorless stable orbit would settle stable nonstable orbitsso nonnormal dip could still seen likely far fewer long future,1.0
How much matter they need to build a structures like that? Few planets?,much matter need build structure like planet,1.0
"I have an idea. How bout you go over there Miss Know-it-all and see what happened? Oh you can’t? Oh your science is still back a few thousand years? Oh ok, well then don’t assume like you know everything.",idea bout go miss knowitall see happened oh cant oh science still back thousand year oh ok well dont assume like know everything,1.0
"I always felt uncomfortable with some of the findings from Kepler.   Super Earths and very close Jupiters.  The later in particular doesn't seem plausible.  I don't have alternative theories, but I don't like the Kepler conclusions for somethings.
In relation to this star in the video, is it possible it's just an interstellar patchy dark dust cloud passing between us and the star?  There are many large ""dark regions"" mapped this way, by looking at how they block light from stars behind, so why not the same thing on a smaller scale.  Instead of large ""dark regions"", much smaller clumpy dark patches.",always felt uncomfortable finding kepler super earth close jupiter later particular doesnt seem plausible dont alternative theory dont like kepler conclusion somethings relation star video possible interstellar patchy dark dust cloud passing u star many large dark region mapped way looking block light star behind thing smaller scale instead large dark region much smaller clumpy dark patch,1.0
Great documentary 👽🇳🇴👽,great documentary,1.0
If software did not detect that is because it was badly programmed.,software detect badly programmed,0.0
If WE find Aliens...bad for them...if Aliens find US...we're in BIG trouble...,find aliensbad themif alien find uswere big trouble,0.0
"Another 14 minutes of life wasted. ""Most mysterious star in the UNIVERSE"" becomes,,,,,, boring speculation about something in one sector of the Galaxy, which could be virtually anything. Alien structures that are several times larger then the planet they came from? LOL",another minute life wasted mysterious star universe becomes boring speculation something one sector galaxy could virtually anything alien structure several time larger planet came lol,0.0
"This is trash! Earth can fit in the red storm on jupiter. The earth is more like 11,000 times smaller than jupiter.",trash earth fit red storm jupiter earth like time smaller jupiter,1.0
"Whatever the scientists ""see"" of star KIC 8462852 is 1468 light years away from earth and therefore happened 1468 years ago. Hardly news....",whatever scientist see star kic light year away earth therefore happened year ago hardly news,0.0
what a boring speech.  Get an Astro physicist next time.  Not this hack,boring speech get astro physicist next time hack,0.0
"Also, everyone digging on her... jeez, guys, she was making a joke with the ""space battles"" thing. And the ""extraordinary claims"" bit at the start was a disclaimer pointing out that we don't really have any good way to prove any of these hypotheses at the moment, so the wild ones are about as good as the mundane... but, it's more likely to be the mundane ones, so whilst it's nice to imagine that we've just discovered the Vulcans or whatever, further study will likely disprove it and show a more natural, believable cause. It's just that the media picked up the faecetious explanation of Why We Should Concentrate Our Research On This Star For A Little While, i.e. ""It could be aliens! (but it probably isn't)"", ignored the part in brackets, and ran with it, and she's here to explain what lies behind that little feeding frenzy.",also everyone digging jeez guy making joke space battle thing extraordinary claim bit start disclaimer pointing dont really good way prove hypothesis moment wild one good mundane likely mundane one whilst nice imagine weve discovered vulcan whatever study likely disprove show natural believable cause medium picked faecetious explanation concentrate research star little ie could alien probably isnt ignored part bracket ran shes explain lie behind little feeding frenzy,1.0
"Regarding the ""swarm of comets"" hypothesis... I'm wondering if that's more likely than you would first think.

Consider just how congested we're coming to realise our own solar system is, with hundreds of thousands of objects swirling around in all sampled parts - that is, the inner system (just inside of Mercury to out beyond Mars), the already-known ""asteroid belt"" proper (most likely either the result of two planets that collided, or a protoplanet that never quite finished forming due to lack of mass - but leaving at least one identifiable Minor Planet behind in the form of Ceres), the outer system (just inside of Jupiter to roughly the orbit of Neptune), and then beyond through the Kuiper Belt (where Pluto, Eris, and their smaller Minor Planet siblings live, along with their moons, and countless smaller objects, out as far as Sedna), and maybe even the Oort Cloud (supposed origin of a lot of long-period comets) ... should it actually exist.

Although there has been some boost to the discovery rate made by radar-augmented astronomy (essentially, near-field radioastronomy using an active transmitter rather than simple passive reception), the majority of those objects have been discovered and tracked using a combination of the visible and infrared light they reflect from the sun - and therefore block from leaving the solar system - and their occlusions of brighter known stars and planets... essentially, full- or majority-width transits of the object of interest in front of another one whose motion is either much slower or effectively zero. Thus we see them both blocking light from other stars, and that of our own sun. And there's a lot of them. It's like grit swirling around the drain of a bathtub after an entire rugby team has washed off the mud of 80 rainy minutes' play in it, rather than a few lone balls of rock moseying their way around. Mass transit and occlusion is the norm, rather than a rare occurrence.

Now, the orbits of these objects, unlike the main planets, are at all kinds of inclinations relative to the sun, but the majority of them are within a certain limited range of angles from the main planetary plane. They also tend to form clusters and clumps, or have chains following the same general orbit, with particular object families being known, and especially there are relationships that fit the typical Lagrange point orientations, including clusters of asteroids that lead or follow the larger planets at their L3 and L4 points (L4 and L5? I keep forgetting).

It's already mentioned that the Kepler exoplanet search essentially relies on our being lucky enough to get a view of a star that just happens to be close enough to its main planetary orbital plane (like, probably within 1 degree, if not a whole lot less) that we get to see its planets transit in front of the stellar disc. What if, by some other sheer stroke of luck, and thanks to the great number of stars that are being observed, we were aligned nicely enough to catch a whole cluster of such minor planets, orbiting another star, interposing themselves between us and that star? And they were orbiting far enough out, like the outer reaches of our own Kuiper Belt or inner Oort Cloud (the transition point is a not inconsiderable fraction of a light-year), that their apparent motion vs the star was very slow, yet their size would also seem much larger, especially if it's not a particularly large star? The point made about planets not getting much larger than Jupiter is because once you exceed that by maybe 2x (which brings you to an area of maybe 400-500x Earth, but still not 1000x) the great mass of gas making up the planet gets compressed enough at the centre to start undergoing nuclear self-ignition... and then you've got yourself a small star.

Stick one of those at the centre of a system, and the components for another planet of almost the same size but not enough to selfignite, maybe composed of more solid elements but too widely distributed to form a single spherical mass (maybe down to some kind of other disruption), and you've got an irregular, clumpy cluster of material, a considerable fraction of the star's own size but looking larger due to being closer to us, orbiting it quite slowly due to the distance and the relatively weak gravity of the central element, and arrange it _just-so_ that we see it passing directly in front of the star rather than offset to either side (though, we haven't yet seen less than 85% of the normal light coming through, so it need not be entirely perfect), and you may well see the results we have here.

(and break, because Youtube hates long comments)",regarding swarm comet hypothesis im wondering thats likely would first think consider congested coming realise solar system hundred thousand object swirling around sampled part inner system inside mercury beyond mar alreadyknown asteroid belt proper likely either result two planet collided protoplanet never quite finished forming due lack mass leaving least one identifiable minor planet behind form cere outer system inside jupiter roughly orbit neptune beyond kuiper belt pluto eris smaller minor planet sibling live along moon countless smaller object far sedna maybe even oort cloud supposed origin lot longperiod comet actually exist although boost discovery rate made radaraugmented astronomy essentially nearfield radioastronomy using active transmitter rather simple passive reception majority object discovered tracked using combination visible infrared light reflect sun therefore block leaving solar system occlusion brighter known star planet essentially full majoritywidth transit object interest front another one whose motion either much slower effectively zero thus see blocking light star sun there lot like grit swirling around drain bathtub entire rugby team washed mud rainy minute play rather lone ball rock moseying way around mass transit occlusion norm rather rare occurrence orbit object unlike main planet kind inclination relative sun majority within certain limited range angle main planetary plane also tend form cluster clump chain following general orbit particular object family known especially relationship fit typical lagrange point orientation including cluster asteroid lead follow larger planet l l point l l keep forgetting already mentioned kepler exoplanet search essentially relies lucky enough get view star happens close enough main planetary orbital plane like probably within degree whole lot less get see planet transit front stellar disc sheer stroke luck thanks great number star observed aligned nicely enough catch whole cluster minor planet orbiting another star interposing u star orbiting far enough like outer reach kuiper belt inner oort cloud transition point inconsiderable fraction lightyear apparent motion v star slow yet size would also seem much larger especially particularly large star point made planet getting much larger jupiter exceed maybe x brings area maybe x earth still x great mass gas making planet get compressed enough centre start undergoing nuclear selfignition youve got small star stick one centre system component another planet almost size enough selfignite maybe composed solid element widely distributed form single spherical mass maybe kind disruption youve got irregular clumpy cluster material considerable fraction star size looking larger due closer u orbiting quite slowly due distance relatively weak gravity central element arrange justso see passing directly front star rather offset either side though havent yet seen less normal light coming need entirely perfect may well see result break youtube hate long comment,1.0
"Great they found a planet so big orbiting a star, but what next, I mean they'll never go there to see it and nobody else will probably ever go there in the future either.",great found planet big orbiting star next mean theyll never go see nobody else probably ever go future either,1.0
"I never understood the concept of a dyson sphere. These things have to be so freaking huge that you would need more material than all planets in a solar system combined. The reason is kinda simple. If you have a small star you would most likely have less material from the previous star which created all the heavy elements. If the star is huge (like Betelgeuse or something) you might have more mass in form of planets and asteroids (or not because maybe huge stars are like still generation 1) but at the same time the dyson sphere has to be significantly larger. I don't think that a structure like this would be beneficial at all. 
If a civilization travels to a near solar system for the only purpose to harvest its star then it would most likely be an intergalactic race which wouldn't be a good thing for us. I think its just some debris plus dense dust clouds from an astronomical event.",never understood concept dyson sphere thing freaking huge would need material planet solar system combined reason kinda simple small star would likely less material previous star created heavy element star huge like betelgeuse something might mass form planet asteroid maybe huge star like still generation time dyson sphere significantly larger dont think structure like would beneficial civilization travel near solar system purpose harvest star would likely intergalactic race wouldnt good thing u think debris plus dense dust cloud astronomical event,1.0
Holey tin hat batman i just waisted 15mn of my life ! I was intrested for the first 11 mn then she whent in left field an i think shes stuck. But i love her passion as well as the whole premise of observations,holey tin hat batman waisted mn life intrested first mn whent left field think shes stuck love passion well whole premise observation,1.0
"One thing is, if the whole world was to cooperate on space we could actually achieve all of our dreams of going to Proxmi Centauri in like a decade than a whole millennia fighting over politics. Also, the star for my theory would be that it is a star with a black hole orbiting it. The star and the black hole are orbiting each other and every time the black hole is in front of our view it would of course have that asymmetrical shape because the black whole is sucking all the light slowly from a certain angle first then covering our view. Or it could be a lot of planets around that one star.",one thing whole world cooperate space could actually achieve dream going proxmi centauri like decade whole millennium fighting politics also star theory would star black hole orbiting star black hole orbiting every time black hole front view would course asymmetrical shape black whole sucking light slowly certain angle first covering view could lot planet around one star,1.0
Have the dips re-occurred??  If so is this seen on a consistent/timely basis like other orbits?,dip reoccurred seen consistenttimely basis like orbit,1.0
"SIGH. Classic syntactic mistake, but I am surprised to hear it from a scientist. At 3:20, she says ""Earth is 11 times smaller"" - ONE times smaller than something is non-existence. I think she meant ""1/11th the size of..."" This is a very, very common mistake made by people like journalists, writers, etc. but a scientist should know better.",sigh classic syntactic mistake surprised hear scientist say earth time smaller one time smaller something nonexistence think meant th size common mistake made people like journalist writer etc scientist know better,1.0
"Let's get realistic here for a moment. Occam's Razor... is it more likely that a ""highly advanced"" civilization spends enormous amounts of research and development on some sort of gigantic ""solar energy harvesting"" technology or that it spends the equivalent of research and development on harnessing the power of nuclear fusion? If they are dumb enough to go the route of the former, then they must be a highly ""ignorant"" not advanced civilization.",let get realistic moment occam razor likely highly advanced civilization spends enormous amount research development sort gigantic solar energy harvesting technology spends equivalent research development harnessing power nuclear fusion dumb enough go route former must highly ignorant advanced civilization,1.0
"1,480 light years away...hmm and we cant get a camera on the moon 350 k away.
Hahahaha  please stop dreaming.Presentation is also  boring!! 
Dont stop showing animations instead of real proof.",light year awayhmm cant get camera moon k away hahahaha please stop dreamingpresentation also boring dont stop showing animation instead real proof,0.0
I love when they say science enthusiasts....aka anybody with a telescope,love say science enthusiastsaka anybody telescope,1.0
When people say science is boring.... I love being a science teacher!!,people say science boring love science teacher,1.0
Ok I will simplify this. Its a lovely clear sky and im on the beach. And a small cloud blocks the sun for a few minutes. Yet the cloud is close and maybe 50 meters in size. Yet in the path of space many objects are on journeys! in between. So as an expert in cloud busting LOL  I will say it is ET on his bike in the basket.,ok simplify lovely clear sky im beach small cloud block sun minute yet cloud close maybe meter size yet path space many object journey expert cloud busting lol say et bike basket,1.0
"Anyone remember the OPERA fiasco, I mean experiment, with their faster than light neutrinos?  Naw can't be bad data.",anyone remember opera fiasco mean experiment faster light neutrino naw cant bad data,0.0
"Bad Idea...Hysterical Cat Lady's and Democrats will claim all sorts of ""Sighting""....",bad ideahysterical cat lady democrat claim sort sighting,0.0
"The Universe is plentiful with intelligent life.  A billion, billion, billion worlds, and many more.  But like the rich ecosystem, it is advantageous to be hidden and not draw attention to oneself.  Intelligent life found us long before we had a hope of finding them. We are now emerging into the Greater Community of worlds.  This is very dangerous for humanity; but also holds our greatest opportunity.",universe plentiful intelligent life billion billion billion world many like rich ecosystem advantageous hidden draw attention oneself intelligent life found u long hope finding emerging greater community world dangerous humanity also hold greatest opportunity,1.0
"Thank you Boyajian for this mind-opening talk. Yes, all races in the physical universe need resources, just like humanity on earth. For general public, it is also critical to know that alien contact has begun in our world, by advanced technological and economic forces from the universe.  They are here for RESOURCES.  Marshall Vian Summers with his allies of humanity briefings brought the warning and preparation for humanity for its first Contact.",thank boyajian mindopening talk yes race physical universe need resource like humanity earth general public also critical know alien contact begun world advanced technological economic force universe resource marshall vian summer ally humanity briefing brought warning preparation humanity first contact,1.0
"sounds like a pulsating variable star, no mysterious 'mega structures' here",sound like pulsating variable star mysterious mega structure,1.0
Sounds like shes backpeddling. Looks like they found some aliens,sound like shes backpeddling look like found alien,1.0
Sorry it was my Fault. I was testing out a new spacecraft I invented and got carried away. My Bad,sorry fault testing new spacecraft invented got carried away bad,0.0
"The star is in its death throes it is beggining its end cycle , its flickerring because its exhausting its fuel source much like a blow torch sputters and intermittently increases then decreases in flame luminosity as it basically chokes.
This is the first time you humans have witnessed a star in this stage of degredation.",star death throe beggining end cycle flickerring exhausting fuel source much like blow torch sputter intermittently increase decrease flame luminosity basically choke first time human witnessed star stage degredation,1.0
Play EVE Online Discovery Project detecting transits like those =),play eve online discovery project detecting transit like,1.0
I'm picturing a huge fleet of star destroyers passing in front of the sun. Or Vimanas. Something like that. The data seems to imply triangle shapes. The idea of solar panels 4 million miles across is a little ridiculous. My star wars theory is more likely.,im picturing huge fleet star destroyer passing front sun vimanas something like data seems imply triangle shape idea solar panel million mile across little ridiculous star war theory likely,1.0
I did people hunters! It was incredible boring but also fun XD,people hunter incredible boring also fun xd,0.0
What will it mean when you find another star like this?   Probably another fictitious talk from an 'real' scientist,mean find another star like probably another fictitious talk real scientist,1.0
"8:48, One like, One laughter for Tabetha",one like one laughter tabetha,1.0
"Perhaps it is a gas giant with an abnormally dense cluster of moons that are the size of smaller planets like ours. And at great distances the entire planet/moon cluster acts as one giant light blocker. The various sizes of the moons could explain the asymmetry. I feel like if we are considering ET, my explanation could be just as probable. What about a debris field that is in a straight line, but perpendicular from the origin star? Like the hand on a clock, with the center of a clock being the star around which the hand rotates? When it aligns with us, we are staring longways into this debris field? This could explain the asymmetry as well. Then again, I'm not sure if this formation is possible, as matter seems to approach ring formations in a gravitational field over time. Lastly, yes dyson spheres are an interesting concept but I think there is another ET explanation that is equally, if not more likely to be the case. Imagine in our distant future, we decide to alter Venus in an attempt to make it habitable. Venus is ever so slightly outside the habitable zone and it's possible it simply needs to just cool down for several hundred years maybe more, to begin stabilizing the atmosphere. We then build a very large heat shield that regulates or deflects a fraction of the heat being absorbed by Venus. This device would be big enough to mask some of the stars light in Kepler measurements, but not the size of a dyson sphere. What if the ET life orbiting the star in question did something like this? Just my thoughts.",perhaps gas giant abnormally dense cluster moon size smaller planet like great distance entire planetmoon cluster act one giant light blocker various size moon could explain asymmetry feel like considering et explanation could probable debris field straight line perpendicular origin star like hand clock center clock star around hand rotates aligns u staring longways debris field could explain asymmetry well im sure formation possible matter seems approach ring formation gravitational field time lastly yes dyson sphere interesting concept think another et explanation equally likely case imagine distant future decide alter venus attempt make habitable venus ever slightly outside habitable zone possible simply need cool several hundred year maybe begin stabilizing atmosphere build large heat shield regulates deflects fraction heat absorbed venus device would big enough mask star light kepler measurement size dyson sphere et life orbiting star question something like thought,1.0
"Astrology is like going to a zoo or botanical garden, you have little or no effect on what you are observing and it can never renew the resources spent to display it to the public. We must always ask ourselves what do we hope to accomplish on this journey.",astrology like going zoo botanical garden little effect observing never renew resource spent display public must always ask hope accomplish journey,1.0
"Did she ever say these emitted light dips are a repeating cycle? What is their period? Could be many explanations, like non-orbiting transient objects far in front of the star. Seems like an amateur  hour presentation.",ever say emitted light dip repeating cycle period could many explanation like nonorbiting transient object far front star seems like amateur hour presentation,1.0
"another
 stupid ""space video"" that says the samething like always::: Nothing; those useless atronomers should be all fired for being such useless asholes...",another stupid space video say samething like always nothing useless atronomers fired useless asholes,1.0
"Couldn't it be just debris? Like alot of gas and mater? If the solar system is new it can happen
Edit I wrote this too soon...",couldnt debris like alot gas mater solar system new happen edit wrote soon,1.0
"A pleasure listening to her presentation: interesting, *very* informative, no auto-cue and only one ""um"" in thirteen minutes.
She rightly gives credit to amateur astronomers. Astronomy is one of the few sciences - possibly the only science - where professionals and amateurs are able to work together so closely. In fact, many amateur astronomers have equipment that is the envy of professionals.
Astronomy is a great programme for anyone to take up at an amateur level. Anyone wishing to try it will always find another amateur astronomer, or an astronomy club, willing to help. There is no pressure to achieve something - the new enthusiast can take the hobby as far as she or he wishes and many professional astronomers had their start as an amateur, looking at the night sky through someone else's telescope.
I have done time running public nights at a local observatory and the most rewarding visitors are the children, who go up the ladder to the eyepiece, not knowing what they are going to see, and come down with stars in their eyes. The questions they ask can tax any encyclopaedia and on more than one occasion I had to fall back on the emergency back-up answer: ""I don't know"".
I have an 8-inch Celestron that I set up on the patio on clear nights sometimes for my granddaughters. When the youngest was six, she looked through it for the first time at the Moon and said, ""It's like ground. It's got holes in it.""",pleasure listening presentation interesting informative autocue one um thirteen minute rightly give credit amateur astronomer astronomy one science possibly science professional amateur able work together closely fact many amateur astronomer equipment envy professional astronomy great programme anyone take amateur level anyone wishing try always find another amateur astronomer astronomy club willing help pressure achieve something new enthusiast take hobby far wish many professional astronomer start amateur looking night sky someone elses telescope done time running public night local observatory rewarding visitor child go ladder eyepiece knowing going see come star eye question ask tax encyclopaedia one occasion fall back emergency backup answer dont know inch celestron set patio clear night sometimes granddaughter youngest six looked first time moon said like ground got hole,1.0
Suppressing bad ideas can be as dangerous as the bad ideas themselves.,suppressing bad idea dangerous bad idea,0.0
Maybe the planet making the transit has very large rings like Saturn but much bigger?  Or something much closer to us blocking the light...  Not orbiting the star.,maybe planet making transit large ring like saturn much bigger something much closer u blocking light orbiting star,1.0
"Where did this proposed alien society get the matter to build a Tyson Structure? I doubt the structure is building itself (that is, growing like a living being) because it still would need matter to arrange.",proposed alien society get matter build tyson structure doubt structure building growing like living still would need matter arrange,1.0
15 second advertisement at the start!!!! No thanks. Bye!,second advertisement start thanks bye,1.0
Why spend all this money and time on space when our planet is in great need of 'help' ? It's interesting though but not top priority,spend money time space planet great need help interesting though top priority,1.0
"wouldn't two stars orbiting each other explain the result? When one passes in front of the other, the light would dim. If they were different sizes, wouldn't the dimming be greater and then less?",wouldnt two star orbiting explain result one pass front light would dim different size wouldnt dimming greater less,1.0
"She is so fucking bad at English

""The data were""
""This is one of the hardest papers I ever wrote""",fucking bad english data one hardest paper ever wrote,0.0
Awesome 👍👍👍👍,awesome,1.0
"what if this was a message some one was trying to send at light speed, like a beacon saying we are here. In some kind of alien code",message one trying send light speed like beacon saying kind alien code,1.0
She seems to be stuck on the idea that something must be blocking the light. It seems far more likely that the irregular variations in brightness are due to natural events happening INSIDE the star. It may be in a transitional phase in it's life. I'm sure there is a lot we don't yet know about the internal structure of stars.,seems stuck idea something must blocking light seems far likely irregular variation brightness due natural event happening inside star may transitional phase life im sure lot dont yet know internal structure star,1.0
"My thought on if alien mega structure. 
Maybe they atomize planets to mine the natural resources.
Vacuum it up to separate and harvest.
 harvesting plants sounds like something us humans would do regardless of life or not,.

Some of the other comments tell me how narrow sheep ppl are.
We are lucky to have ppl like this searching for some answers.
To think we are alone is stupid.
Mathematics don’t allow it. We are to far apart at best. 

Adelaide Australia",thought alien mega structure maybe atomize planet mine natural resource vacuum separate harvest harvesting plant sound like something u human would regardless life comment tell narrow sheep ppl lucky ppl like searching answer think alone stupid mathematics dont allow far apart best adelaide australia,1.0
"The data were good?     more like the ""the data was well""",data good like data well,1.0
"No need to comment, she said it all. I love science chicks!!!",need comment said love science chick,1.0
"Being an engineer, this is my recent issue with modern day science and scientists. Either they will totally rule out something on a brim and will not even want to discuss it like God or giants or Atlantis. If you are a scientist, you should be thrilled to discuss subjects that are so bizarre that they are too crazy to be true. But then they will get up one day and start talking about Aliens because of one anomaly, even though there is no evidence of Aliens either.",engineer recent issue modern day science scientist either totally rule something brim even want discus like god giant atlantis scientist thrilled discus subject bizarre crazy true get one day start talking alien one anomaly even though evidence alien either,1.0
"This is the quality of US scientists these days.? Good grief.Obviously american academia is so well funded any half wit can
get a research position.Instead of crying funding poverty just cull the retards in academia",quality u scientist day good griefobviously american academia well funded half wit get research positioninstead cry funding poverty cull retard academia,1.0
id say that looks like the planets around that star kind of lined up causing ups and downs in the light output,id say look like planet around star kind lined causing ups down light output,1.0
